quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'-0.25616455078125',b'-0.699951171875',b'-0.21954345703125',b'0.62945556640625',b'3.1416015625',b'49798',b'\x01\x01\x00\x02a',b'49432',b'946685674.751'
b'-0.2564697265625',b'-0.69927978515625',b'-0.22015380859375',b'0.6298828125',b'3.1416015625',b'49898',b'\x01\x01\x00\x02a',b'49432',b'946685674.851'
b'-0.2562255859375',b'-0.69879150390625',b'-0.22125244140625',b'0.630126953125',b'3.1416015625',b'49998',b'\x01\x01\x00\x02a',b'49432',b'946685674.951'
b'-0.2559814453125',b'-0.69879150390625',b'-0.221923828125',b'0.6300048828125',b'3.1416015625',b'50098',b'\x01\x01\x00\x02a',b'49432',b'946685675.051'
b'-0.25579833984375',b'-0.6990966796875',b'-0.22198486328125',b'0.6297607421875',b'3.1416015625',b'50198',b'\x01\x01\x00\x02a',b'50411',b'946685675.151'
b'-0.25567626953125',b'-0.69915771484375',b'-0.22198486328125',b'0.62969970703125',b'3.1416015625',b'50297',b'\x01\x01\x00\x02a',b'50411',b'946685674.75'
b'-0.255615234375',b'-0.69952392578125',b'-0.22161865234375',b'0.62945556640625',b'3.1416015625',b'50397',b'\x01\x01\x00\x02a',b'50411',b'946685674.85'
b'-0.25531005859375',b'-0.70013427734375',b'-0.2213134765625',b'0.62896728515625',b'3.1416015625',b'50497',b'\x01\x01\x00\x02a',b'50411',b'946685674.95'
b'-0.255126953125',b'-0.70037841796875',b'-0.2210693359375',b'0.62890625',b'3.1416015625',b'50597',b'\x01\x01\x00\x02a',b'50411',b'946685675.05'
b'-0.25537109375',b'-0.69964599609375',b'-0.22119140625',b'0.62957763671875',b'3.1416015625',b'50796',b'\x01\x01\x00\x02a',b'50411',b'946685675.749'
b'-0.255126953125',b'-0.7000732421875',b'-0.22100830078125',b'0.6292724609375',b'3.1416015625',b'50996',b'\x01\x01\x00\x02a',b'50411',b'946685675.949'
b'-0.2547607421875',b'-0.70037841796875',b'-0.22088623046875',b'0.62908935546875',b'3.1416015625',b'51096',b'\x01\x01\x00\x02a',b'50411',b'946685676.049'
b'-0.2548828125',b'-0.70013427734375',b'-0.22113037109375',b'0.6292724609375',b'3.1416015625',b'51196',b'\x01\x01\x00\x02a',b'51391',b'946685675.649'
b'-0.2548828125',b'-0.70001220703125',b'-0.22088623046875',b'0.62945556640625',b'3.1416015625',b'51295',b'\x01\x01\x00\x02a',b'51391',b'946685675.748'
b'-0.25457763671875',b'-0.69989013671875',b'-0.221435546875',b'0.6295166015625',b'3.1416015625',b'51395',b'\x01\x01\x00\x02a',b'51391',b'946685675.848'
b'-0.25469970703125',b'-0.6993408203125',b'-0.22174072265625',b'0.62994384765625',b'3.1416015625',b'51495',b'\x01\x01\x00\x02a',b'51391',b'946685675.948'
b'-0.2550048828125',b'-0.69903564453125',b'-0.22088623046875',b'0.6304931640625',b'3.1416015625',b'51794',b'\x01\x01\x00\x02a',b'51391',b'946685676.747'
b'-0.25494384765625',b'-0.69989013671875',b'-0.22027587890625',b'0.6297607421875',b'3.1416015625',b'51994',b'\x01\x01\x00\x02a',b'51391',b'946685676.947'
b'-0.2547607421875',b'-0.7003173828125',b'-0.219970703125',b'0.6295166015625',b'3.1416015625',b'52094',b'\x01\x01\x00\x02a',b'51391',b'946685677.047'
b'-0.25494384765625',b'-0.70037841796875',b'-0.21942138671875',b'0.6295166015625',b'3.1416015625',b'52193',b'\x01\x01\x00\x02a',b'52370',b'946685677.146'
b'-0.2547607421875',b'-0.70068359375',b'-0.21923828125',b'0.62933349609375',b'3.1416015625',b'52293',b'\x01\x01\x00\x02a',b'52370',b'946685677.746'
b'-0.254638671875',b'-0.70111083984375',b'-0.219482421875',b'0.62884521484375',b'3.1416015625',b'52394',b'\x01\x01\x00\x02a',b'52370',b'946685677.847'
b'-0.25457763671875',b'-0.70123291015625',b'-0.21893310546875',b'0.62890625',b'3.1416015625',b'52493',b'\x01\x01\x00\x02a',b'52370',b'946685677.946'
b'-0.2550048828125',b'-0.70086669921875',b'-0.2193603515625',b'0.6290283203125',b'3.1416015625',b'52592',b'\x01\x01\x00\x02a',b'52370',b'946685678.045'
b'-0.2545166015625',b'-0.700927734375',b'-0.219970703125',b'0.62890625',b'3.1416015625',b'52692',b'\x01\x01\x00\x02a',b'52370',b'946685678.145'
b'-0.25457763671875',b'-0.7001953125',b'-0.2208251953125',b'0.62939453125',b'3.1416015625',b'52892',b'\x01\x01\x00\x02a',b'52370',b'946685677.845'
b'-0.25457763671875',b'-0.6998291015625',b'-0.220703125',b'0.62982177734375',b'3.1416015625',b'52992',b'\x01\x01\x00\x02a',b'52370',b'946685677.945'
b'-0.2548828125',b'-0.69964599609375',b'-0.2203369140625',b'0.63006591796875',b'3.1416015625',b'53092',b'\x01\x01\x00\x02a',b'52370',b'946685678.045'
b'-0.2547607421875',b'-0.7000732421875',b'-0.2198486328125',b'0.62982177734375',b'3.1416015625',b'53191',b'\x01\x01\x00\x02a',b'53349',b'946685678.144'
b'-0.25433349609375',b'-0.70074462890625',b'-0.22003173828125',b'0.629150390625',b'3.1416015625',b'53291',b'\x01\x01\x00\x02a',b'53349',b'946685678.744'
b'-0.2542724609375',b'-0.70074462890625',b'-0.2197265625',b'0.62933349609375',b'3.1416015625',b'53391',b'\x01\x01\x00\x02a',b'53349',b'946685678.844'
b'-0.25457763671875',b'-0.70025634765625',b'-0.21978759765625',b'0.6297607421875',b'3.1416015625',b'53491',b'\x01\x01\x00\x02a',b'53349',b'946685678.944'
b'-0.25445556640625',b'-0.70037841796875',b'-0.2196044921875',b'0.62969970703125',b'3.1416015625',b'53591',b'\x01\x01\x00\x02a',b'53349',b'946685679.044'
b'-0.25433349609375',b'-0.70062255859375',b'-0.21954345703125',b'0.62945556640625',b'3.1416015625',b'53690',b'\x01\x01\x00\x02a',b'53349',b'946685679.143'
b'-0.25421142578125',b'-0.7008056640625',b'-0.2196044921875',b'0.6292724609375',b'3.1416015625',b'53790',b'\x01\x01\x00\x02a',b'53349',b'946685678.743'
b'-0.2540283203125',b'-0.70098876953125',b'-0.2196044921875',b'0.629150390625',b'3.1416015625',b'53890',b'\x01\x01\x00\x02a',b'53349',b'946685678.843'
b'-0.25408935546875',b'-0.70074462890625',b'-0.21978759765625',b'0.62933349609375',b'3.1416015625',b'53990',b'\x01\x01\x00\x02a',b'53349',b'946685678.943'
b'-0.25445556640625',b'-0.7001953125',b'-0.2193603515625',b'0.62994384765625',b'3.1416015625',b'54090',b'\x01\x01\x00\x02a',b'54329',b'946685679.043'
b'-0.25457763671875',b'-0.6998291015625',b'-0.2197265625',b'0.630126953125',b'3.1416015625',b'54189',b'\x01\x01\x00\x02a',b'54329',b'946685679.142'
b'-0.25445556640625',b'-0.6995849609375',b'-0.22064208984375',b'0.63018798828125',b'3.1416015625',b'54290',b'\x01\x01\x00\x02a',b'54329',b'946685679.743'
b'-0.2545166015625',b'-0.69921875',b'-0.22039794921875',b'0.630615234375',b'3.1416015625',b'54389',b'\x01\x01\x00\x02a',b'54329',b'946685679.842'
b'-0.2545166015625',b'-0.69921875',b'-0.22039794921875',b'0.630615234375',b'3.1416015625',b'54486',b'\x01\x01\x00\x02a',b'54329',b'946685679.939'
b'-0.2548828125',b'-0.69879150390625',b'-0.22052001953125',b'0.6309814453125',b'3.1416015625',b'54575',b'\x01\x01\x00\x02a',b'54329',b'946685680.028'
b'-0.2548828125',b'-0.69818115234375',b'-0.22125244140625',b'0.63134765625',b'3.1416015625',b'54688',b'\x01\x01\x00\x02a',b'54329',b'946685680.141'
b'-0.25506591796875',b'-0.69793701171875',b'-0.2213134765625',b'0.63153076171875',b'3.1416015625',b'54788',b'\x01\x01\x00\x02a',b'54329',b'946685680.741'
b'-0.2550048828125',b'-0.697265625',b'-0.222412109375',b'0.63189697265625',b'3.1416015625',b'54985',b'\x01\x01\x00\x02a',b'54329',b'946685680.938'
b'-0.2550048828125',b'-0.697265625',b'-0.222412109375',b'0.63189697265625',b'3.1416015625',b'54990',b'\x01\x01\x00\x02a',b'54329',b'946685680.943'
b'-0.25506591796875',b'-0.69561767578125',b'-0.22381591796875',b'0.6331787109375',b'3.1416015625',b'55187',b'\x01\x01\x00\x02a',b'55310',b'946685681.14'
b'-0.25531005859375',b'-0.6944580078125',b'-0.22430419921875',b'0.63421630859375',b'3.1416015625',b'55287',b'\x01\x01\x00\x02a',b'55310',b'946685680.74'
b'-0.25604248046875',b'-0.69244384765625',b'-0.2249755859375',b'0.63592529296875',b'3.1416015625',b'55387',b'\x01\x01\x00\x02a',b'55310',b'946685680.84'
b'-0.25750732421875',b'-0.69073486328125',b'-0.224853515625',b'0.63720703125',b'3.1416015625',b'55686',b'\x01\x01\x00\x02a',b'55310',b'946685681.139'
b'-0.25762939453125',b'-0.69158935546875',b'-0.22412109375',b'0.636474609375',b'3.1416015625',b'55787',b'\x01\x01\x00\x02a',b'55310',b'946685681.74'
b'-0.25726318359375',b'-0.6927490234375',b'-0.2236328125',b'0.635498046875',b'3.1416015625',b'55886',b'\x01\x01\x00\x02a',b'55310',b'946685681.839'
b'-0.25726318359375',b'-0.6927490234375',b'-0.2236328125',b'0.635498046875',b'3.1416015625',b'56023',b'\x01\x01\x00\x02a',b'56290',b'946685681.976'
b'-0.25701904296875',b'-0.69378662109375',b'-0.222900390625',b'0.634765625',b'3.1416015625',b'56186',b'\x01\x01\x00\x02a',b'56290',b'946685682.139'
b'-0.257080078125',b'-0.6934814453125',b'-0.22216796875',b'0.63531494140625',b'3.1416015625',b'56285',b'\x01\x01\x00\x02a',b'56290',b'946685682.738'
b'-0.2572021484375',b'-0.6934814453125',b'-0.22259521484375',b'0.63507080078125',b'3.1416015625',b'56385',b'\x01\x01\x00\x02a',b'56290',b'946685682.838'
b'-0.2572021484375',b'-0.6934814453125',b'-0.22259521484375',b'0.63507080078125',b'3.1416015625',b'56482',b'\x01\x01\x00\x02a',b'56290',b'946685682.935'
b'-0.2567138671875',b'-0.694091796875',b'-0.22247314453125',b'0.63470458984375',b'3.1416015625',b'56546',b'\x01\x01\x00\x02a',b'56290',b'946685682.999'
b'-0.45684814453125',b'-0.61407470703125',b'-0.4627685546875',b'0.44732666015625',b'3.1416015625',b'65467',b'\x01\x01\x00\x02a',b'65111',b'946685693.92'
b'-0.45587158203125',b'-0.61297607421875',b'-0.4644775390625',b'0.447998046875',b'3.1416015625',b'65566',b'\x01\x01\x00\x02a',b'65111',b'946685694.019'
b'-0.45648193359375',b'-0.6119384765625',b'-0.4642333984375',b'0.44903564453125',b'3.1416015625',b'65667',b'\x01\x01\x00\x02a',b'65111',b'946685694.12'
b'-0.457763671875',b'-0.612060546875',b'-0.462158203125',b'0.44976806640625',b'3.1416015625',b'65766',b'\x01\x01\x00\x02a',b'65111',b'946685693.719'
b'-0.45794677734375',b'-0.6119384765625',b'-0.46148681640625',b'0.45037841796875',b'3.1416015625',b'65866',b'\x01\x01\x00\x02a',b'66090',b'946685693.819'
b'-0.45703125',b'-0.6116943359375',b'-0.46319580078125',b'0.44989013671875',b'3.1416015625',b'65965',b'\x01\x01\x00\x02a',b'66090',b'946685693.918'
b'-0.45599365234375',b'-0.61248779296875',b'-0.46319580078125',b'0.44989013671875',b'3.1416015625',b'66066',b'\x01\x01\x00\x02a',b'66090',b'946685694.019'
b'-0.45751953125',b'-0.6121826171875',b'-0.46002197265625',b'0.4520263671875',b'3.1416015625',b'66166',b'\x01\x01\x00\x02a',b'66090',b'946685694.619'
b'-0.45867919921875',b'-0.6103515625',b'-0.45928955078125',b'0.4541015625',b'3.1416015625',b'66265',b'\x01\x01\x00\x02a',b'66090',b'946685694.718'
b'-0.45819091796875',b'-0.60943603515625',b'-0.46038818359375',b'0.45465087890625',b'3.1416015625',b'66365',b'\x01\x01\x00\x02a',b'66090',b'946685694.818'
b'-0.45794677734375',b'-0.6087646484375',b'-0.460205078125',b'0.4559326171875',b'3.1416015625',b'66465',b'\x01\x01\x00\x02a',b'66090',b'946685694.918'
b'-0.45904541015625',b'-0.60797119140625',b'-0.45831298828125',b'0.4578857421875',b'3.1416015625',b'66565',b'\x01\x01\x00\x02a',b'66090',b'946685695.018'
b'-0.459228515625',b'-0.60760498046875',b'-0.45794677734375',b'0.45843505859375',b'3.1416015625',b'66664',b'\x01\x01\x00\x02a',b'66090',b'946685694.617'
b'-0.456298828125',b'-0.60888671875',b'-0.46026611328125',b'0.4573974609375',b'3.1416015625',b'66764',b'\x01\x01\x00\x02a',b'67069',b'946685694.717'
b'-0.45257568359375',b'-0.611328125',b'-0.46307373046875',b'0.45501708984375',b'3.1416015625',b'66963',b'\x01\x01\x00\x02a',b'67069',b'946685694.916'
b'-0.45208740234375',b'-0.61181640625',b'-0.46356201171875',b'0.454345703125',b'3.1416015625',b'67063',b'\x01\x01\x00\x02a',b'67069',b'946685695.016'
b'-0.4510498046875',b'-0.6119384765625',b'-0.46417236328125',b'0.45452880859375',b'3.1416015625',b'67164',b'\x01\x01\x00\x02a',b'67069',b'946685695.117'
b'-0.4501953125',b'-0.6119384765625',b'-0.46490478515625',b'0.45465087890625',b'3.1416015625',b'67263',b'\x01\x01\x00\x02a',b'67069',b'946685695.716'
b'-0.45050048828125',b'-0.61199951171875',b'-0.46435546875',b'0.454833984375',b'3.1416015625',b'67363',b'\x01\x01\x00\x02a',b'67069',b'946685695.816'
b'-0.4510498046875',b'-0.61187744140625',b'-0.4638671875',b'0.4549560546875',b'3.1416015625',b'67462',b'\x01\x01\x00\x02a',b'67069',b'946685695.915'
b'-0.45050048828125',b'-0.61224365234375',b'-0.4638671875',b'0.45501708984375',b'3.1416015625',b'67563',b'\x01\x01\x00\x02a',b'67069',b'946685696.016'
b'-0.44921875',b'-0.61566162109375',b'-0.4608154296875',b'0.45477294921875',b'3.1416015625',b'67762',b'\x01\x01\x00\x02a',b'67069',b'946685696.715'
b'-0.44561767578125',b'-0.61962890625',b'-0.456298828125',b'0.45745849609375',b'3.1416015625',b'67862',b'\x01\x01\x00\x02a',b'68048',b'946685696.815'
b'-0.4178466796875',b'-0.6380615234375',b'-0.43365478515625',b'0.47979736328125',b'3.1416015625',b'67962',b'\x01\x01\x00\x02a',b'68048',b'946685696.915'
b'-0.37274169921875',b'-0.6654052734375',b'-0.392333984375',b'0.51416015625',b'3.1416015625',b'68062',b'\x01\x01\x00\x02a',b'68048',b'946685697.015'
b'-0.33209228515625',b'-0.6868896484375',b'-0.35394287109375',b'0.5408935546875',b'3.1416015625',b'68161',b'\x01\x01\x00\x02a',b'68048',b'946685697.114'
b'-0.28033447265625',b'-0.71173095703125',b'-0.31243896484375',b'0.563232421875',b'3.1416015625',b'68361',b'\x01\x01\x00\x02a',b'68048',b'946685696.814'
b'-0.2708740234375',b'-0.71533203125',b'-0.3040771484375',b'0.56787109375',b'3.1416015625',b'68461',b'\x01\x01\x00\x02a',b'68048',b'946685696.914'
b'-0.2650146484375',b'-0.718505859375',b'-0.29559326171875',b'0.571044921875',b'3.1416015625',b'68660',b'\x01\x01\x00\x02a',b'68048',b'946685697.113'
b'-0.26397705078125',b'-0.719970703125',b'-0.2908935546875',b'0.5721435546875',b'3.1416015625',b'68760',b'\x01\x01\x00\x02a',b'68048',b'946685697.713'
b'-0.26068115234375',b'-0.71844482421875',b'-0.29217529296875',b'0.574951171875',b'3.1416015625',b'68860',b'\x01\x01\x00\x02a',b'69035',b'946685697.813'
b'-0.26153564453125',b'-0.7152099609375',b'-0.29339599609375',b'0.577880859375',b'3.1416015625',b'68959',b'\x01\x01\x00\x02a',b'69035',b'946685697.912'
b'-0.267333984375',b'-0.71014404296875',b'-0.28485107421875',b'0.58575439453125',b'3.1416015625',b'69259',b'\x01\x01\x00\x02a',b'69035',b'946685697.712'
b'-0.267822265625',b'-0.71173095703125',b'-0.2816162109375',b'0.585205078125',b'3.1416015625',b'69359',b'\x01\x01\x00\x02a',b'69035',b'946685697.812'
b'-0.26824951171875',b'-0.71240234375',b'-0.280029296875',b'0.5849609375',b'3.1416015625',b'69459',b'\x01\x01\x00\x02a',b'69035',b'946685697.912'
b'-0.2684326171875',b'-0.713134765625',b'-0.27850341796875',b'0.58465576171875',b'3.1416015625',b'69658',b'\x01\x01\x00\x02a',b'69035',b'946685698.611'
b'-0.26849365234375',b'-0.71405029296875',b'-0.27734375',b'0.58404541015625',b'3.1416015625',b'69758',b'\x01\x01\x00\x02a',b'70014',b'946685698.711'
b'-0.26904296875',b'-0.714599609375',b'-0.276611328125',b'0.58349609375',b'3.1416015625',b'69958',b'\x01\x01\x00\x02a',b'70014',b'946685698.911'
b'-0.27081298828125',b'-0.71356201171875',b'-0.2752685546875',b'0.58453369140625',b'3.1416015625',b'70157',b'\x01\x01\x00\x02a',b'70014',b'946685699.11'
b'-0.27117919921875',b'-0.71368408203125',b'-0.274169921875',b'0.584716796875',b'3.1416015625',b'70258',b'\x01\x01\x00\x02a',b'70014',b'946685699.711'
b'-0.27178955078125',b'-0.71380615234375',b'-0.27349853515625',b'0.58465576171875',b'3.1416015625',b'70357',b'\x01\x01\x00\x02a',b'70014',b'946685699.81'
b'-0.27166748046875',b'-0.714111328125',b'-0.272705078125',b'0.58465576171875',b'3.1416015625',b'70456',b'\x01\x01\x00\x02a',b'70014',b'946685699.909'
b'-0.2720947265625',b'-0.71405029296875',b'-0.27191162109375',b'0.5849609375',b'3.1416015625',b'70556',b'\x01\x01\x00\x02a',b'70014',b'946685700.009'
b'-0.2724609375',b'-0.71405029296875',b'-0.27105712890625',b'0.58514404296875',b'3.1416015625',b'70656',b'\x01\x01\x00\x02a',b'70014',b'946685700.109'
b'-0.2724609375',b'-0.71441650390625',b'-0.27056884765625',b'0.5849609375',b'3.1416015625',b'70756',b'\x01\x01\x00\x02a',b'70014',b'946685699.709'
b'-0.272705078125',b'-0.714599609375',b'-0.27001953125',b'0.5848388671875',b'3.1416015625',b'70856',b'\x01\x01\x00\x02a',b'70993',b'946685699.809'
b'-0.27294921875',b'-0.7147216796875',b'-0.26922607421875',b'0.5849609375',b'3.1416015625',b'70956',b'\x01\x01\x00\x02a',b'70993',b'946685699.909'
b'-0.27294921875',b'-0.71514892578125',b'-0.268798828125',b'0.58465576171875',b'3.1416015625',b'71056',b'\x01\x01\x00\x02a',b'70993',b'946685700.009'
b'-0.27276611328125',b'-0.715576171875',b'-0.26812744140625',b'0.58447265625',b'3.1416015625',b'71155',b'\x01\x01\x00\x02a',b'70993',b'946685700.108'
b'-0.27313232421875',b'-0.71514892578125',b'-0.267822265625',b'0.58502197265625',b'3.1416015625',b'71255',b'\x01\x01\x00\x02a',b'70993',b'946685700.708'
b'-0.273681640625',b'-0.71392822265625',b'-0.267822265625',b'0.58624267578125',b'3.1416015625',b'71355',b'\x01\x01\x00\x02a',b'70993',b'946685700.808'
b'-0.2745361328125',b'-0.7127685546875',b'-0.26715087890625',b'0.58758544921875',b'3.1416015625',b'71455',b'\x01\x01\x00\x02a',b'70993',b'946685700.908'
b'-0.2750244140625',b'-0.7119140625',b'-0.266357421875',b'0.5887451171875',b'3.1416015625',b'71554',b'\x01\x01\x00\x02a',b'70993',b'946685701.007'
b'-0.2755126953125',b'-0.7115478515625',b'-0.265625',b'0.58929443359375',b'3.1416015625',b'71654',b'\x01\x01\x00\x02a',b'70993',b'946685701.107'
b'-0.2762451171875',b'-0.711181640625',b'-0.26434326171875',b'0.5899658203125',b'3.1416015625',b'71754',b'\x01\x01\x00\x02a',b'71973',b'946685701.707'
b'-0.27703857421875',b'-0.710693359375',b'-0.26300048828125',b'0.59075927734375',b'3.1416015625',b'71854',b'\x01\x01\x00\x02a',b'71973',b'946685701.807'
b'-0.27716064453125',b'-0.71038818359375',b'-0.26190185546875',b'0.591552734375',b'3.1416015625',b'71953',b'\x01\x01\x00\x02a',b'71973',b'946685701.906'
b'-0.27374267578125',b'-0.7110595703125',b'-0.2601318359375',b'0.5931396484375',b'3.1416015625',b'72053',b'\x01\x01\x00\x02a',b'71973',b'946685702.006'
b'-0.2716064453125',b'-0.71466064453125',b'-0.25537109375',b'0.59185791015625',b'3.1416015625',b'72154',b'\x01\x01\x00\x02a',b'71973',b'946685702.107'
b'-0.2718505859375',b'-0.71966552734375',b'-0.25091552734375',b'0.58758544921875',b'3.1416015625',b'72253',b'\x01\x01\x00\x02a',b'71973',b'946685701.706'
b'-0.2718505859375',b'-0.7244873046875',b'-0.2440185546875',b'0.58453369140625',b'3.1416015625',b'72353',b'\x01\x01\x00\x02a',b'71973',b'946685701.806'
b'-0.27056884765625',b'-0.7259521484375',b'-0.242919921875',b'0.583740234375',b'3.1416015625',b'72452',b'\x01\x01\x00\x02a',b'71973',b'946685701.905'
b'-0.270263671875',b'-0.7225341796875',b'-0.24822998046875',b'0.58587646484375',b'3.1416015625',b'72552',b'\x01\x01\x00\x02a',b'71973',b'946685702.005'
b'-0.274658203125',b'-0.71246337890625',b'-0.2601318359375',b'0.59100341796875',b'3.1416015625',b'72652',b'\x01\x01\x00\x02a',b'71973',b'946685702.105'
b'-0.27935791015625',b'-0.70166015625',b'-0.27105712890625',b'0.59674072265625',b'3.1416015625',b'72752',b'\x01\x01\x00\x02a',b'72957',b'946685702.705'
b'-0.2861328125',b'-0.69305419921875',b'-0.27325439453125',b'0.60260009765625',b'3.1416015625',b'72852',b'\x01\x01\x00\x02a',b'72957',b'946685702.805'
b'-0.2972412109375',b'-0.691650390625',b'-0.25775146484375',b'0.60565185546875',b'3.1416015625',b'72952',b'\x01\x01\x00\x02a',b'72957',b'946685702.905'
b'-0.3199462890625',b'-0.70269775390625',b'-0.199951171875',b'0.60321044921875',b'3.1416015625',b'73151',b'\x01\x01\x00\x02a',b'72957',b'946685703.104'
b'-0.33697509765625',b'-0.69708251953125',b'-0.1729736328125',b'0.60882568359375',b'3.1416015625',b'73351',b'\x01\x01\x00\x02a',b'72957',b'946685702.804'
b'-0.344970703125',b'-0.682373046875',b'-0.16900634765625',b'0.6219482421875',b'3.1416015625',b'73450',b'\x01\x01\x00\x02a',b'72957',b'946685702.903'
b'-0.3465576171875',b'-0.6785888671875',b'-0.1693115234375',b'0.6251220703125',b'3.1416015625',b'73550',b'\x01\x01\x00\x02a',b'72957',b'946685703.003'
b'-0.34893798828125',b'-0.67413330078125',b'-0.172607421875',b'0.627685546875',b'3.1416015625',b'73650',b'\x01\x01\x00\x02a',b'72957',b'946685703.103'
b'-0.33465576171875',b'-0.6837158203125',b'-0.17840576171875',b'0.62347412109375',b'3.1416015625',b'73750',b'\x01\x01\x00\x02a',b'73933',b'946685703.703'
b'-0.345458984375',b'-0.67633056640625',b'-0.18536376953125',b'0.62359619140625',b'3.1416015625',b'73949',b'\x01\x01\x00\x02a',b'73933',b'946685703.902'
b'-0.34747314453125',b'-0.673583984375',b'-0.18603515625',b'0.625244140625',b'3.1416015625',b'74050',b'\x01\x01\x00\x02a',b'73933',b'946685704.003'
b'-0.34344482421875',b'-0.68048095703125',b'-0.19049072265625',b'0.61859130859375',b'3.1416015625',b'74348',b'\x01\x01\x00\x02a',b'73933',b'946685704.801'
b'-0.33770751953125',b'-0.68280029296875',b'-0.19293212890625',b'0.61846923828125',b'3.1416015625',b'74548',b'\x01\x01\x00\x02a',b'73933',b'946685705.001'
b'-0.32763671875',b'-0.69415283203125',b'-0.20098876953125',b'0.60858154296875',b'3.1416015625',b'74648',b'\x01\x01\x00\x02a',b'73933',b'946685705.101'
b'-0.31787109375',b'-0.6947021484375',b'-0.2027587890625',b'0.612548828125',b'3.1416015625',b'74848',b'\x02\x07\x00\x02Y',b'74912',b'946685704.801'
b'-0.31878662109375',b'-0.692138671875',b'-0.2022705078125',b'0.6151123046875',b'3.1416015625',b'74947',b'\x02\x07\x00\x02Y',b'74912',b'946685704.9'
b'-0.3206787109375',b'-0.690185546875',b'-0.203857421875',b'0.6158447265625',b'3.1416015625',b'75148',b'\x02\x07\x00\x02Y',b'74912',b'946685705.101'
b'-0.3231201171875',b'-0.689208984375',b'-0.204833984375',b'0.61529541015625',b'3.1416015625',b'75247',b'\x02\x07\x00\x02Y',b'74912',b'946685705.7'
b'-0.32415771484375',b'-0.6890869140625',b'-0.2059326171875',b'0.61456298828125',b'3.1416015625',b'75347',b'\x02\x07\x00\x02Y',b'74912',b'946685705.8'
b'-0.32415771484375',b'-0.68878173828125',b'-0.20526123046875',b'0.61517333984375',b'3.1416015625',b'75446',b'\x02\x07\x00\x02Y',b'74912',b'946685705.899'
b'-0.325927734375',b'-0.68670654296875',b'-0.20458984375',b'0.61669921875',b'3.1416015625',b'75547',b'\x02\x07\x00\x02Y',b'74912',b'946685706.0'
b'-0.32733154296875',b'-0.68634033203125',b'-0.20477294921875',b'0.6163330078125',b'3.1416015625',b'75646',b'\x02\x03\x00\x02]',b'75891',b'946685706.099'
b'-0.32708740234375',b'-0.68719482421875',b'-0.20501708984375',b'0.61541748046875',b'3.1416015625',b'75746',b'\x02\x03\x00\x02]',b'75891',b'946685705.699'
b'-0.32696533203125',b'-0.68780517578125',b'-0.204833984375',b'0.6148681640625',b'3.1416015625',b'75846',b'\x02\x03\x00\x02]',b'75891',b'946685705.799'
b'-0.32769775390625',b'-0.6883544921875',b'-0.2052001953125',b'0.61370849609375',b'3.1416015625',b'75946',b'\x02\x03\x00\x02]',b'75891',b'946685705.899'
b'-0.3275146484375',b'-0.689208984375',b'-0.205078125',b'0.6129150390625',b'3.1416015625',b'76046',b'\x02\x03\x00\x02]',b'75891',b'946685705.999'
b'-0.32757568359375',b'-0.6893310546875',b'-0.205078125',b'0.61279296875',b'3.1416015625',b'76145',b'\x02\x03\x00\x02]',b'75891',b'946685706.098'
b'-0.3292236328125',b'-0.68817138671875',b'-0.20489501953125',b'0.61322021484375',b'3.1416015625',b'76345',b'\x02\x03\x00\x02]',b'75891',b'946685706.798'
b'-0.33074951171875',b'-0.68743896484375',b'-0.20428466796875',b'0.61346435546875',b'3.1416015625',b'76445',b'\x02\x03\x00\x02]',b'75891',b'946685706.898'
b'-0.32940673828125',b'-0.68865966796875',b'-0.20404052734375',b'0.61285400390625',b'3.1416015625',b'76544',b'\x02\x03\x00\x02]',b'75891',b'946685706.997'
b'-0.330322265625',b'-0.68658447265625',b'-0.2020263671875',b'0.6153564453125',b'3.1416015625',b'76644',b'\x02\x03\x00\x02]',b'75891',b'946685707.097'
b'-0.33319091796875',b'-0.68524169921875',b'-0.2021484375',b'0.61529541015625',b'3.1416015625',b'76744',b'\x01\x02\x00\x02_',b'76871',b'946685707.697'
b'-0.3343505859375',b'-0.68450927734375',b'-0.19989013671875',b'0.6162109375',b'3.1416015625',b'76844',b'\x01\x02\x00\x02_',b'76871',b'946685707.797'
b'-0.33563232421875',b'-0.6826171875',b'-0.19561767578125',b'0.61895751953125',b'3.1416015625',b'76943',b'\x01\x02\x00\x02_',b'76871',b'946685707.896'
b'-0.343994140625',b'-0.6759033203125',b'-0.1845703125',b'0.6251220703125',b'3.1416015625',b'77243',b'\x01\x02\x00\x02_',b'76871',b'946685707.696'
b'-0.3475341796875',b'-0.67413330078125',b'-0.17877197265625',b'0.626708984375',b'3.1416015625',b'77342',b'\x01\x02\x00\x02_',b'76871',b'946685707.795'
b'-0.3475341796875',b'-0.67596435546875',b'-0.1756591796875',b'0.62567138671875',b'3.1416015625',b'77443',b'\x01\x02\x00\x02_',b'76871',b'946685707.896'
b'-0.34613037109375',b'-0.678955078125',b'-0.17376708984375',b'0.62371826171875',b'3.1416015625',b'77542',b'\x01\x02\x00\x02_',b'76871',b'946685707.995'
b'-0.34466552734375',b'-0.68206787109375',b'-0.17333984375',b'0.62127685546875',b'3.1416015625',b'77642',b'\x01\x01\x00\x02`',b'77849',b'946685708.095'
