temple_temp,temple_therm,temple_tick_ms,nose_temp,nose_therm,nose_tick_ms,nose_epoch,temple_epoch
1910.0,1899.0,38615.0,1943.0,1859.0,38565.0,946684844.944,946684844.994
1909.0,1900.0,38716.0,1946.0,1857.0,38665.0,946684845.544,946684845.595
1908.0,1895.0,38815.0,1943.0,1859.0,38765.0,946684845.644,946684845.694
1907.0,1899.0,38915.0,1945.0,1859.0,38865.0,946684845.744,946684845.794
1907.0,1900.0,39015.0,1942.0,1859.0,38965.0,946684845.844,946684845.894
1907.0,1899.0,39115.0,1944.0,1858.0,39065.0,946684845.944,946684845.994
1907.0,1899.0,39216.0,1946.0,1859.0,39165.0,946684845.544,946684845.595
1905.0,1893.0,39315.0,1945.0,1861.0,39265.0,946684845.644,946684845.694
1906.0,1899.0,39415.0,1944.0,1863.0,39365.0,946684845.744,946684845.794
1906.0,1899.0,39515.0,1942.0,1861.0,39465.0,946684845.844,946684845.894
1906.0,1898.0,39615.0,1944.0,1859.0,39565.0,946684845.944,946684845.994
1907.0,1899.0,39716.0,1948.0,1859.0,39665.0,946684846.544,946684846.595
1906.0,1899.0,39815.0,1945.0,1859.0,39765.0,946684846.644,946684846.694
1909.0,1899.0,40015.0,1942.0,1856.0,39965.0,946684846.844,946684846.894
1907.0,1899.0,39915.0,1944.0,1859.0,39865.0,946684846.744,946684846.794
1908.0,1899.0,40115.0,1945.0,1859.0,40065.0,946684846.944,946684846.994
1909.0,1899.0,40215.0,1950.0,1859.0,40165.0,946684847.544,946684847.594
1908.0,1899.0,40315.0,1945.0,1859.0,40265.0,946684847.644,946684847.694
1910.0,1901.0,40415.0,1945.0,1859.0,40365.0,946684847.744,946684847.794
1910.0,1899.0,40515.0,1944.0,1859.0,40465.0,946684847.844,946684847.894
1908.0,1897.0,40615.0,1946.0,1858.0,40565.0,946684847.944,946684847.994
1906.0,1898.0,40716.0,1948.0,1858.0,40665.0,946684847.544,946684847.595
1903.0,1897.0,40815.0,1947.0,1857.0,40765.0,946684847.644,946684847.694
1975.0,1900.0,40915.0,1947.0,1858.0,40865.0,946684847.744,946684847.794
2198.0,1900.0,41015.0,1963.0,1858.0,40965.0,946684847.844,946684847.894
2311.0,1899.0,41115.0,2134.0,1859.0,41065.0,946684847.944,946684847.994
2344.0,1902.0,41216.0,2242.0,1858.0,41165.0,946684848.544,946684848.595
2354.0,1902.0,41315.0,2263.0,1859.0,41265.0,946684848.644,946684848.694
2334.0,1907.0,41415.0,2279.0,1859.0,41365.0,946684848.744,946684848.794
2333.0,1903.0,41515.0,2282.0,1860.0,41465.0,946684848.844,946684848.894
2330.0,1894.0,41615.0,2288.0,1858.0,41565.0,946684848.944,946684848.994
2321.0,1900.0,41716.0,2289.0,1856.0,41665.0,946684848.544,946684848.595
2303.0,1900.0,41815.0,2286.0,1856.0,41765.0,946684848.644,946684848.694
2297.0,1900.0,41915.0,2308.0,1858.0,41865.0,946684848.744,946684848.794
2279.0,1900.0,42015.0,2313.0,1857.0,41965.0,946684848.844,946684848.894
2276.0,1899.0,42115.0,2321.0,1861.0,42065.0,946684848.944,946684848.994
2278.0,1901.0,42215.0,2334.0,1856.0,42165.0,946684849.544,946684849.594
2299.0,1900.0,42315.0,2340.0,1858.0,42265.0,946684849.644,946684849.694
2307.0,1898.0,42415.0,2357.0,1861.0,42365.0,946684849.744,946684849.794
2306.0,1901.0,42515.0,2360.0,1858.0,42465.0,946684849.844,946684849.894
2301.0,1898.0,42615.0,2467.0,1857.0,42565.0,946684849.944,946684849.994
2289.0,1902.0,42716.0,2625.0,1857.0,42665.0,946684850.544,946684850.595
2281.0,1900.0,42815.0,2606.0,1855.0,42765.0,946684850.644,946684850.694
2272.0,1901.0,43015.0,2589.0,1857.0,42965.0,946684850.844,946684850.894
2274.0,1899.0,42915.0,2599.0,1856.0,42865.0,946684850.744,946684850.794
2265.0,1900.0,43115.0,2576.0,1857.0,43065.0,946684850.944,946684850.994
2265.0,1900.0,43215.0,2568.0,1857.0,43165.0,946684850.544,946684850.594
2265.0,1899.0,43315.0,2559.0,1856.0,43265.0,946684850.644,946684850.694
2267.0,1899.0,43415.0,2560.0,1857.0,43365.0,946684850.744,946684850.794
2268.0,1899.0,43515.0,2557.0,1856.0,43465.0,946684850.844,946684850.894
2269.0,1898.0,43615.0,2556.0,1857.0,43565.0,946684850.944,946684850.994
2270.0,1898.0,43715.0,2556.0,1857.0,43665.0,946684851.544,946684851.594
2269.0,1896.0,43815.0,2554.0,1855.0,43765.0,946684851.644,946684851.694
2268.0,1899.0,43915.0,2559.0,1855.0,43865.0,946684851.744,946684851.794
2267.0,1900.0,44015.0,2558.0,1855.0,43965.0,946684851.844,946684851.894
2267.0,1901.0,44215.0,2561.0,1857.0,44165.0,946684851.544,946684851.594
2268.0,1900.0,44115.0,2559.0,1854.0,44065.0,946684851.944,946684851.994
2265.0,1901.0,44315.0,2556.0,1856.0,44265.0,946684851.644,946684851.694
2263.0,1902.0,44415.0,2557.0,1857.0,44365.0,946684851.744,946684851.794
