quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'-0.749755859375',b'0.04443359375',b'-0.65924072265625',b'0.035888671875',b'3.1416015625',b'34314',b'\x01\x01\x00\x02a',b'34413',b'946684841.364'
b'-0.75115966796875',b'0.05218505859375',b'-0.6568603515625',b'0.039794921875',b'3.1416015625',b'34415',b'\x01\x01\x00\x02a',b'34413',b'946684841.465'
b'-0.751953125',b'0.064697265625',b'-0.65447998046875',b'0.0455322265625',b'3.1416015625',b'34613',b'\x01\x01\x00\x02a',b'34413',b'946684841.663'
b'-0.7509765625',b'0.0716552734375',b'-0.65435791015625',b'0.052490234375',b'3.1416015625',b'34713',b'\x01\x01\x00\x02a',b'34413',b'946684842.263'
b'-0.7506103515625',b'0.0733642578125',b'-0.65423583984375',b'0.05596923828125',b'3.1416015625',b'34813',b'\x01\x01\x00\x02a',b'34413',b'946684842.363'
b'-0.750244140625',b'0.07342529296875',b'-0.6546630859375',b'0.05694580078125',b'3.1416015625',b'34913',b'\x01\x01\x00\x02a',b'34413',b'946684842.463'
b'-0.749755859375',b'0.07427978515625',b'-0.6551513671875',b'0.0562744140625',b'3.1416015625',b'35012',b'\x01\x01\x00\x02a',b'34413',b'946684842.562'
b'-0.74932861328125',b'0.07598876953125',b'-0.6553955078125',b'0.05633544921875',b'3.1416015625',b'35112',b'\x01\x01\x00\x02a',b'34413',b'946684842.662'
b'-0.74896240234375',b'0.07757568359375',b'-0.65557861328125',b'0.05718994140625',b'3.1416015625',b'35212',b'\x01\x01\x00\x02a',b'35385',b'946684842.262'
b'-0.74884033203125',b'0.07867431640625',b'-0.65557861328125',b'0.05767822265625',b'3.1416015625',b'35312',b'\x01\x01\x00\x02a',b'35385',b'946684842.362'
b'-0.74920654296875',b'0.07867431640625',b'-0.6551513671875',b'0.057373046875',b'3.1416015625',b'35511',b'\x01\x01\x00\x02a',b'35385',b'946684842.561'
b'-0.7490234375',b'0.0791015625',b'-0.6552734375',b'0.057861328125',b'3.1416015625',b'35411',b'\x01\x01\x00\x02a',b'35385',b'946684842.461'
b'-0.74908447265625',b'0.07763671875',b'-0.6553955078125',b'0.056884765625',b'3.1416015625',b'35612',b'\x01\x01\x00\x02a',b'35385',b'946684842.662'
b'-0.74908447265625',b'0.07684326171875',b'-0.65557861328125',b'0.05645751953125',b'3.1416015625',b'35711',b'\x01\x01\x00\x02a',b'35385',b'946684843.261'
b'-0.7489013671875',b'0.0758056640625',b'-0.656005859375',b'0.05523681640625',b'3.1416015625',b'35811',b'\x01\x01\x00\x02a',b'35385',b'946684843.361'
b'-0.74884033203125',b'0.07537841796875',b'-0.65618896484375',b'0.0545654296875',b'3.1416015625',b'35910',b'\x01\x01\x00\x02a',b'35385',b'946684843.46'
b'-0.74871826171875',b'0.07501220703125',b'-0.65643310546875',b'0.053466796875',b'3.1416015625',b'36011',b'\x01\x01\x00\x02a',b'35385',b'946684843.561'
b'-0.748779296875',b'0.07525634765625',b'-0.656494140625',b'0.05230712890625',b'3.1416015625',b'36110',b'\x01\x01\x00\x02a',b'36364',b'946684844.16'
b'-0.7489013671875',b'0.0751953125',b'-0.65631103515625',b'0.0518798828125',b'3.1416015625',b'36210',b'\x01\x01\x00\x02a',b'36364',b'946684844.26'
b'-0.74969482421875',b'0.0745849609375',b'-0.655517578125',b'0.05157470703125',b'3.1416015625',b'36410',b'\x01\x01\x00\x02a',b'36364',b'946684844.46'
b'-0.74932861328125',b'0.074951171875',b'-0.6558837890625',b'0.05169677734375',b'3.1416015625',b'36310',b'\x01\x01\x00\x02a',b'36364',b'946684844.36'
b'-0.74951171875',b'0.0751953125',b'-0.6556396484375',b'0.05181884765625',b'3.1416015625',b'36510',b'\x01\x01\x00\x02a',b'36364',b'946684844.56'
b'-0.7493896484375',b'0.07568359375',b'-0.65576171875',b'0.05120849609375',b'3.1416015625',b'36609',b'\x01\x01\x00\x02a',b'36364',b'946684844.159'
b'-0.7493896484375',b'0.076171875',b'-0.65570068359375',b'0.05157470703125',b'3.1416015625',b'36709',b'\x01\x01\x00\x02a',b'36364',b'946684844.259'
b'-0.749267578125',b'0.07666015625',b'-0.65576171875',b'0.05181884765625',b'3.1416015625',b'36809',b'\x01\x01\x00\x02a',b'36364',b'946684844.359'
b'-0.7490234375',b'0.07647705078125',b'-0.65618896484375',b'0.0509033203125',b'3.1416015625',b'37108',b'\x01\x01\x00\x02a',b'37343',b'946684845.158'
b'-0.74920654296875',b'0.07659912109375',b'-0.6558837890625',b'0.05133056640625',b'3.1416015625',b'36909',b'\x01\x01\x00\x02a',b'36364',b'946684844.459'
b'-0.74908447265625',b'0.07659912109375',b'-0.65606689453125',b'0.05084228515625',b'3.1416015625',b'37008',b'\x01\x01\x00\x02a',b'36364',b'946684844.558'
b'-0.7490234375',b'0.0760498046875',b'-0.65625',b'0.05059814453125',b'3.1416015625',b'37208',b'\x01\x01\x00\x02a',b'37405',b'946684845.258'
b'-0.74908447265625',b'0.07525634765625',b'-0.65625',b'0.0499267578125',b'3.1416015625',b'37308',b'\x01\x01\x00\x02a',b'37405',b'946684845.358'
b'-0.7491455078125',b'0.07373046875',b'-0.65643310546875',b'0.04937744140625',b'3.1416015625',b'37511',b'\x01\x01\x00\x02a',b'37505',b'946684845.561'
b'-0.7491455078125',b'0.0748291015625',b'-0.65631103515625',b'0.0496826171875',b'3.1416015625',b'37511',b'\x01\x01\x00\x02a',b'37505',b'946684845.561'
b'-0.7608642578125',b'0.03155517578125',b'-0.64801025390625',b'0.0128173828125',b'3.1416015625',b'37707',b'\x01\x01\x00\x02a',b'37505',b'946684845.257'
b'0.7669677734375',b'0.00177001953125',b'0.64141845703125',b'0.01934814453125',b'3.1416015625',b'37807',b'\x01\x01\x00\x02a',b'37505',b'946684845.357'
b'0.7669677734375',b'0.00177001953125',b'0.64141845703125',b'0.01934814453125',b'3.1416015625',b'37904',b'\x01\x01\x00\x02a',b'37505',b'946684845.454'
b'0.7669677734375',b'0.00177001953125',b'0.64141845703125',b'0.01934814453125',b'3.1416015625',b'37922',b'\x01\x01\x00\x02a',b'37505',b'946684845.472'
b'0.75897216796875',b'0.04693603515625',b'0.64471435546875',b'0.077880859375',b'3.1416015625',b'38106',b'\x01\x01\x00\x02a',b'38330',b'946684845.656'
b'0.75787353515625',b'0.049072265625',b'0.64495849609375',b'0.0850830078125',b'3.1416015625',b'38206',b'\x01\x01\x00\x02a',b'38403',b'946684846.256'
b'0.75653076171875',b'0.04827880859375',b'0.6456298828125',b'0.092041015625',b'3.1416015625',b'38306',b'\x01\x01\x00\x02a',b'38441',b'946684846.356'
b'0.754150390625',b'0.04888916015625',b'0.64764404296875',b'0.09710693359375',b'3.1416015625',b'38443',b'\x01\x01\x00\x02a',b'38441',b'946684846.493'
b'0.75323486328125',b'0.0538330078125',b'0.64825439453125',b'0.09771728515625',b'3.1416015625',b'38505',b'\x01\x01\x00\x02a',b'38441',b'946684846.555'
b'0.75244140625',b'0.0567626953125',b'0.648681640625',b'0.098876953125',b'3.1416015625',b'38605',b'\x01\x01\x00\x02a',b'38441',b'946684846.655'
b'0.7515869140625',b'0.0579833984375',b'0.6490478515625',b'0.1024169921875',b'3.1416015625',b'38705',b'\x01\x01\x00\x02a',b'38441',b'946684847.255'
b'0.75164794921875',b'0.054443359375',b'0.6480712890625',b'0.11016845703125',b'3.1416015625',b'38805',b'\x01\x01\x00\x02a',b'38441',b'946684847.355'
b'0.75164794921875',b'0.054443359375',b'0.6480712890625',b'0.11016845703125',b'3.1416015625',b'38902',b'\x01\x01\x00\x02a',b'38441',b'946684847.452'
b'0.753173828125',b'-0.02813720703125',b'0.6322021484375',b'0.17962646484375',b'3.1416015625',b'38960',b'\x01\x01\x00\x02a',b'38441',b'946684847.51'
b'0.694580078125',b'-0.2669677734375',b'0.55572509765625',b'0.37078857421875',b'3.1416015625',b'39104',b'\x01\x01\x00\x02a',b'39309',b'946684847.654'
b'0.67803955078125',b'-0.29638671875',b'0.546875',b'0.39154052734375',b'3.1416015625',b'39204',b'\x01\x01\x00\x02a',b'39401',b'946684847.254'
b'0.671142578125',b'-0.30596923828125',b'0.54559326171875',b'0.3978271484375',b'3.1416015625',b'39304',b'\x01\x01\x00\x02a',b'39401',b'946684847.354'
b'0.67047119140625',b'-0.3060302734375',b'0.547119140625',b'0.3968505859375',b'3.1416015625',b'39480',b'\x01\x01\x00\x02a',b'39401',b'946684847.53'
b'0.670166015625',b'-0.30743408203125',b'0.54693603515625',b'0.39654541015625',b'3.1416015625',b'39503',b'\x01\x01\x00\x02a',b'39401',b'946684847.553'
b'0.6673583984375',b'-0.309814453125',b'0.54766845703125',b'0.39837646484375',b'3.1416015625',b'39603',b'\x01\x01\x00\x02a',b'39401',b'946684848.153'
b'0.66351318359375',b'-0.3089599609375',b'0.550048828125',b'0.40216064453125',b'3.1416015625',b'39703',b'\x01\x01\x00\x02a',b'39401',b'946684848.253'
b'0.66375732421875',b'-0.3031005859375',b'0.55755615234375',b'0.39581298828125',b'3.1416015625',b'39900',b'\x01\x01\x00\x02a',b'39401',b'946684848.45'
b'0.66375732421875',b'-0.3031005859375',b'0.55755615234375',b'0.39581298828125',b'3.1416015625',b'39803',b'\x01\x01\x00\x02a',b'39401',b'946684848.353'
b'0.7015380859375',b'-0.23760986328125',b'0.589599609375',b'0.32220458984375',b'3.1416015625',b'39996',b'\x01\x01\x00\x02a',b'40288',b'946684848.546'
b'0.76690673828125',b'-0.0103759765625',b'0.63580322265625',b'0.0865478515625',b'3.1416015625',b'40202',b'\x01\x01\x00\x02a',b'40288',b'946684849.252'
b'0.76934814453125',b'0.0101318359375',b'0.6346435546875',b'0.07232666015625',b'3.1416015625',b'40302',b'\x01\x01\x00\x02a',b'40288',b'946684849.352'
b'0.76934814453125',b'0.0101318359375',b'0.6346435546875',b'0.07232666015625',b'3.1416015625',b'40399',b'\x01\x01\x00\x02a',b'40288',b'946684849.449'
b'0.770263671875',b'0.0223388671875',b'0.63421630859375',b'0.0631103515625',b'3.1416015625',b'40420',b'\x01\x01\x00\x02a',b'40288',b'946684849.47'
b'0.771728515625',b'0.0340576171875',b'0.6326904296875',b'0.0548095703125',b'3.1416015625',b'40602',b'\x01\x01\x00\x02a',b'40288',b'946684849.652'
b'0.77294921875',b'0.03485107421875',b'0.63128662109375',b'0.05328369140625',b'3.1416015625',b'40701',b'\x01\x01\x00\x02a',b'40288',b'946684849.251'
b'0.77325439453125',b'0.032958984375',b'0.630859375',b'0.05413818359375',b'3.1416015625',b'40898',b'\x01\x01\x00\x02a',b'40288',b'946684849.448'
b'0.77325439453125',b'0.032958984375',b'0.630859375',b'0.05413818359375',b'3.1416015625',b'40801',b'\x01\x01\x00\x02a',b'40288',b'946684849.351'
b'0.77239990234375',b'0.02764892578125',b'0.63201904296875',b'0.055908203125',b'3.1416015625',b'41101',b'\x01\x01\x00\x02a',b'41275',b'946684849.651'
b'0.77325439453125',b'0.032958984375',b'0.630859375',b'0.05413818359375',b'3.1416015625',b'40934',b'\x01\x01\x00\x02a',b'40288',b'946684849.484'
b'0.77362060546875',b'0.02593994140625',b'0.63067626953125',b'0.05517578125',b'3.1416015625',b'41200',b'\x01\x01\x00\x02a',b'41275',b'946684850.25'
b'0.7735595703125',b'0.02447509765625',b'0.63092041015625',b'0.05413818359375',b'3.1416015625',b'41300',b'\x01\x01\x00\x02a',b'41275',b'946684850.35'
b'0.7735595703125',b'0.02447509765625',b'0.63092041015625',b'0.05413818359375',b'3.1416015625',b'41397',b'\x01\x01\x00\x02a',b'41275',b'946684850.447'
b'0.7735595703125',b'0.02447509765625',b'0.63092041015625',b'0.05413818359375',b'3.1416015625',b'41451',b'\x01\x01\x00\x02a',b'41275',b'946684850.501'
b'0.77459716796875',b'0.02239990234375',b'0.63006591796875',b'0.0499267578125',b'3.1416015625',b'41699',b'\x01\x01\x00\x02a',b'41275',b'946684850.249'
b'0.77435302734375',b'0.02276611328125',b'0.63037109375',b'0.05029296875',b'3.1416015625',b'41599',b'\x01\x01\x00\x02a',b'41275',b'946684850.649'
b'0.775146484375',b'0.02276611328125',b'0.62939453125',b'0.0498046875',b'3.1416015625',b'41899',b'\x01\x01\x00\x02a',b'41275',b'946684850.449'
b'0.77490234375',b'0.0223388671875',b'0.62969970703125',b'0.050048828125',b'3.1416015625',b'41799',b'\x01\x01\x00\x02a',b'41275',b'946684850.349'
b'0.7755126953125',b'0.023681640625',b'0.62890625',b'0.0498046875',b'3.1416015625',b'41998',b'\x01\x01\x00\x02a',b'42255',b'946684850.548'
b'0.775390625',b'0.02374267578125',b'0.62921142578125',b'0.04815673828125',b'3.1416015625',b'42099',b'\x01\x01\x00\x02a',b'42255',b'946684850.649'
b'0.77545166015625',b'0.02386474609375',b'0.62921142578125',b'0.0467529296875',b'3.1416015625',b'42198',b'\x01\x01\x00\x02a',b'42255',b'946684851.248'
b'0.77569580078125',b'0.0242919921875',b'0.62890625',b'0.04681396484375',b'3.1416015625',b'42298',b'\x01\x01\x00\x02a',b'42255',b'946684851.348'
b'0.7757568359375',b'0.02447509765625',b'0.62884521484375',b'0.04638671875',b'3.1416015625',b'42498',b'\x01\x01\x00\x02a',b'42255',b'946684851.548'
b'0.77618408203125',b'0.0244140625',b'0.62847900390625',b'0.0447998046875',b'3.1416015625',b'42697',b'\x01\x01\x00\x02a',b'42255',b'946684852.247'
b'0.77581787109375',b'0.02459716796875',b'0.6287841796875',b'0.04656982421875',b'3.1416015625',b'42398',b'\x01\x01\x00\x02a',b'42255',b'946684851.448'
b'0.77630615234375',b'0.02423095703125',b'0.62835693359375',b'0.0440673828125',b'3.1416015625',b'42797',b'\x01\x01\x00\x02a',b'42255',b'946684852.347'
b'0.7763671875',b'0.0240478515625',b'0.62835693359375',b'0.042724609375',b'3.1416015625',b'42997',b'\x01\x01\x00\x02a',b'42255',b'946684852.547'
b'0.77593994140625',b'0.02459716796875',b'0.628662109375',b'0.0458984375',b'3.1416015625',b'42598',b'\x01\x01\x00\x02a',b'42255',b'946684851.648'
b'0.7764892578125',b'0.02410888671875',b'0.62823486328125',b'0.0421142578125',b'3.1416015625',b'43096',b'\x01\x01\x00\x02a',b'43233',b'946684852.646'
b'0.77667236328125',b'0.0242919921875',b'0.6280517578125',b'0.04193115234375',b'3.1416015625',b'43196',b'\x01\x01\x00\x02a',b'43233',b'946684852.246'
b'0.7767333984375',b'0.0244140625',b'0.6279296875',b'0.0419921875',b'3.1416015625',b'43297',b'\x01\x01\x00\x02a',b'43233',b'946684852.347'
b'0.77691650390625',b'0.02496337890625',b'0.627685546875',b'0.04254150390625',b'3.1416015625',b'43396',b'\x01\x01\x00\x02a',b'43233',b'946684852.446'
b'0.7774658203125',b'0.02642822265625',b'0.62689208984375',b'0.043212890625',b'3.1416015625',b'43595',b'\x01\x01\x00\x02a',b'43233',b'946684852.645'
b'0.7772216796875',b'0.02581787109375',b'0.62725830078125',b'0.0430908203125',b'3.1416015625',b'43495',b'\x01\x01\x00\x02a',b'43233',b'946684852.545'
b'0.77764892578125',b'0.02691650390625',b'0.6265869140625',b'0.04351806640625',b'3.1416015625',b'43696',b'\x01\x01\x00\x02a',b'43233',b'946684853.246'
b'0.77789306640625',b'0.027587890625',b'0.62628173828125',b'0.04388427734375',b'3.1416015625',b'43795',b'\x01\x01\x00\x02a',b'43233',b'946684853.345'
b'0.77789306640625',b'0.0277099609375',b'0.62628173828125',b'0.0439453125',b'3.1416015625',b'43895',b'\x01\x01\x00\x02a',b'43233',b'946684853.445'
b'0.7779541015625',b'0.028076171875',b'0.62615966796875',b'0.0440673828125',b'3.1416015625',b'43994',b'\x01\x01\x00\x02a',b'44212',b'946684853.544'
b'0.778076171875',b'0.02850341796875',b'0.62591552734375',b'0.0445556640625',b'3.1416015625',b'44095',b'\x01\x01\x00\x02a',b'44212',b'946684853.645'
b'0.77789306640625',b'0.02886962890625',b'0.62603759765625',b'0.0458984375',b'3.1416015625',b'44194',b'\x01\x01\x00\x02a',b'44212',b'946684853.244'
b'0.77783203125',b'0.02960205078125',b'0.6259765625',b'0.0478515625',b'3.1416015625',b'44294',b'\x01\x01\x00\x02a',b'44212',b'946684853.344'
b'0.77789306640625',b'0.0306396484375',b'0.62567138671875',b'0.04974365234375',b'3.1416015625',b'44394',b'\x01\x01\x00\x02a',b'44212',b'946684853.444'
b'0.778076171875',b'0.0316162109375',b'0.62530517578125',b'0.0509033203125',b'3.1416015625',b'44494',b'\x01\x01\x00\x02a',b'44212',b'946684853.544'
b'0.7781982421875',b'0.03167724609375',b'0.6251220703125',b'0.05120849609375',b'3.1416015625',b'44593',b'\x01\x01\x00\x02a',b'44212',b'946684853.643'
b'0.77783203125',b'0.02960205078125',b'0.62579345703125',b'0.04962158203125',b'3.1416015625',b'44794',b'\x01\x01\x00\x02a',b'44212',b'946684854.344'
b'0.778076171875',b'0.03070068359375',b'0.6253662109375',b'0.050537109375',b'3.1416015625',b'44693',b'\x01\x01\x00\x02a',b'44212',b'946684854.243'
b'0.77783203125',b'0.0296630859375',b'0.625732421875',b'0.05035400390625',b'3.1416015625',b'44893',b'\x01\x01\x00\x02a',b'44212',b'946684854.443'
b'0.7779541015625',b'0.03106689453125',b'0.62530517578125',b'0.0526123046875',b'3.1416015625',b'44993',b'\x01\x01\x00\x02a',b'45192',b'946684854.543'
b'0.7779541015625',b'0.0322265625',b'0.62506103515625',b'0.055419921875',b'3.1416015625',b'45092',b'\x01\x01\x00\x02a',b'45192',b'946684854.642'
b'0.77777099609375',b'0.03289794921875',b'0.62506103515625',b'0.05780029296875',b'3.1416015625',b'45196',b'\x01\x01\x00\x02a',b'45192',b'946684855.246'
b'0.7777099609375',b'0.03369140625',b'0.6248779296875',b'0.05987548828125',b'3.1416015625',b'45292',b'\x01\x01\x00\x02a',b'45192',b'946684855.342'
b'0.77789306640625',b'0.0345458984375',b'0.62445068359375',b'0.06134033203125',b'3.1416015625',b'45392',b'\x01\x01\x00\x02a',b'45192',b'946684855.442'
b'0.7779541015625',b'0.03515625',b'0.62420654296875',b'0.0625',b'3.1416015625',b'45492',b'\x01\x01\x00\x02a',b'45192',b'946684855.542'
b'0.7779541015625',b'0.03582763671875',b'0.62408447265625',b'0.06353759765625',b'3.1416015625',b'45592',b'\x01\x01\x00\x02a',b'45192',b'946684855.642'
b'0.77783203125',b'0.0357666015625',b'0.62420654296875',b'0.0634765625',b'3.1416015625',b'45691',b'\x01\x01\x00\x02a',b'45192',b'946684855.241'
b'0.77789306640625',b'0.035888671875',b'0.6241455078125',b'0.0633544921875',b'3.1416015625',b'45791',b'\x01\x01\x00\x02a',b'45192',b'946684855.341'
b'0.77789306640625',b'0.0360107421875',b'0.6241455078125',b'0.06341552734375',b'3.1416015625',b'45891',b'\x01\x01\x00\x02a',b'46174',b'946684855.441'
b'0.77789306640625',b'0.0361328125',b'0.62420654296875',b'0.06341552734375',b'3.1416015625',b'45991',b'\x01\x01\x00\x02a',b'46174',b'946684855.541'
b'0.778076171875',b'0.03656005859375',b'0.6239013671875',b'0.06341552734375',b'3.1416015625',b'46290',b'\x01\x01\x00\x02a',b'46174',b'946684856.34'
b'0.7779541015625',b'0.036376953125',b'0.6240234375',b'0.063720703125',b'3.1416015625',b'46091',b'\x01\x01\x00\x02a',b'46174',b'946684855.641'
b'0.77813720703125',b'0.03704833984375',b'0.62371826171875',b'0.06390380859375',b'3.1416015625',b'46390',b'\x01\x01\x00\x02a',b'46174',b'946684856.44'
b'0.77813720703125',b'0.03692626953125',b'0.62371826171875',b'0.063720703125',b'3.1416015625',b'46490',b'\x01\x01\x00\x02a',b'46174',b'946684856.54'
b'0.7781982421875',b'0.03662109375',b'0.62371826171875',b'0.06365966796875',b'3.1416015625',b'46589',b'\x01\x01\x00\x02a',b'46174',b'946684856.639'
b'0.7779541015625',b'0.03106689453125',b'0.62371826171875',b'0.06927490234375',b'3.1416015625',b'46689',b'\x01\x01\x00\x02a',b'46174',b'946684856.239'
b'0.76617431640625',b'-0.0469970703125',b'0.62298583984375',b'0.15069580078125',b'3.1416015625',b'46889',b'\x01\x01\x00\x02a',b'46174',b'946684856.439'
b'0.77496337890625',b'0.002197265625',b'0.6241455078125',b'0.09942626953125',b'3.1416015625',b'46789',b'\x01\x01\x00\x02a',b'46174',b'946684856.339'
b'0.75390625',b'-0.08673095703125',b'0.6224365234375',b'0.1915283203125',b'3.1416015625',b'46988',b'\x01\x01\x00\x02a',b'47152',b'946684856.538'
b'0.7476806640625',b'-0.0947265625',b'0.62591552734375',b'0.2005615234375',b'3.1416015625',b'47088',b'\x01\x01\x00\x02a',b'47152',b'946684856.638'
b'0.748046875',b'-0.08978271484375',b'0.6279296875',b'0.1951904296875',b'3.1416015625',b'47188',b'\x01\x01\x00\x02a',b'47152',b'946684857.238'
b'0.74957275390625',b'-0.085205078125',b'0.628173828125',b'0.1904296875',b'3.1416015625',b'47288',b'\x01\x01\x00\x02a',b'47152',b'946684857.338'
b'0.75042724609375',b'-0.08111572265625',b'0.62884521484375',b'0.1866455078125',b'3.1416015625',b'47388',b'\x01\x01\x00\x02a',b'47152',b'946684857.438'
b'0.74932861328125',b'-0.0770263671875',b'0.63140869140625',b'0.1842041015625',b'3.1416015625',b'47488',b'\x01\x01\x00\x02a',b'47152',b'946684857.538'
b'0.7489013671875',b'-0.07159423828125',b'0.63360595703125',b'0.18048095703125',b'3.1416015625',b'47588',b'\x01\x01\x00\x02a',b'47152',b'946684857.638'
b'0.75048828125',b'-0.06573486328125',b'0.6337890625',b'0.17547607421875',b'3.1416015625',b'47687',b'\x01\x01\x00\x02a',b'47152',b'946684858.237'
b'0.752197265625',b'-0.0596923828125',b'0.6337890625',b'0.1702880859375',b'3.1416015625',b'47787',b'\x01\x01\x00\x02a',b'47152',b'946684858.337'
b'0.7530517578125',b'-0.05535888671875',b'0.63397216796875',b'0.16729736328125',b'3.1416015625',b'47887',b'\x01\x01\x00\x02a',b'48130',b'946684858.437'
b'0.7530517578125',b'-0.052978515625',b'0.6343994140625',b'0.16632080078125',b'3.1416015625',b'47987',b'\x01\x01\x00\x02a',b'48130',b'946684858.537'
b'0.752685546875',b'-0.05078125',b'0.63507080078125',b'0.16595458984375',b'3.1416015625',b'48086',b'\x01\x01\x00\x02a',b'48130',b'946684858.636'
b'0.75250244140625',b'-0.04962158203125',b'0.6356201171875',b'0.1650390625',b'3.1416015625',b'48186',b'\x01\x01\x00\x02a',b'48130',b'946684858.236'
b'0.75238037109375',b'-0.04901123046875',b'0.635986328125',b'0.1644287109375',b'3.1416015625',b'48286',b'\x01\x01\x00\x02a',b'48130',b'946684858.336'
b'0.75225830078125',b'-0.0484619140625',b'0.63653564453125',b'0.162841796875',b'3.1416015625',b'48386',b'\x01\x01\x00\x02a',b'48130',b'946684858.436'
b'0.7530517578125',b'-0.04718017578125',b'0.63702392578125',b'0.1578369140625',b'3.1416015625',b'48486',b'\x01\x01\x00\x02a',b'48130',b'946684858.536'
b'0.753662109375',b'-0.0443115234375',b'0.63818359375',b'0.15081787109375',b'3.1416015625',b'48586',b'\x01\x01\x00\x02a',b'48130',b'946684858.636'
b'0.751708984375',b'-0.040283203125',b'0.64215087890625',b'0.14459228515625',b'3.1416015625',b'48686',b'\x01\x01\x00\x02a',b'48130',b'946684859.236'
b'0.74871826171875',b'-0.03497314453125',b'0.6455078125',b'0.1466064453125',b'3.1416015625',b'48785',b'\x01\x01\x00\x02a',b'48130',b'946684859.335'
b'0.7479248046875',b'-0.0323486328125',b'0.64654541015625',b'0.1468505859375',b'3.1416015625',b'48885',b'\x01\x01\x00\x02a',b'49109',b'946684859.435'
b'0.7479248046875',b'-0.02886962890625',b'0.64739990234375',b'0.1436767578125',b'3.1416015625',b'48984',b'\x01\x01\x00\x02a',b'49109',b'946684859.534'
b'0.75115966796875',b'-0.022705078125',b'0.64532470703125',b'0.1373291015625',b'3.1416015625',b'49085',b'\x01\x01\x00\x02a',b'49109',b'946684859.635'
b'0.760009765625',b'-0.00946044921875',b'0.6373291015625',b'0.126708984375',b'3.1416015625',b'49284',b'\x01\x01\x00\x02a',b'49109',b'946684860.334'
b'0.76220703125',b'-0.006591796875',b'0.63641357421875',b'0.11822509765625',b'3.1416015625',b'49384',b'\x01\x01\x00\x02a',b'49109',b'946684860.434'
b'0.76141357421875',b'-0.00469970703125',b'0.637939453125',b'0.11529541015625',b'3.1416015625',b'49484',b'\x01\x01\x00\x02a',b'49109',b'946684860.534'
b'0.76251220703125',b'-0.00238037109375',b'0.63665771484375',b'0.11517333984375',b'3.1416015625',b'49584',b'\x01\x01\x00\x02a',b'49109',b'946684860.634'
b'0.763671875',b'0.00152587890625',b'0.6348876953125',b'0.11712646484375',b'3.1416015625',b'49683',b'\x01\x01\x00\x02a',b'49109',b'946684860.733'
b'0.7655029296875',b'0.0032958984375',b'0.63336181640625',b'0.11334228515625',b'3.1416015625',b'49783',b'\x01\x01\x00\x02a',b'49109',b'946684860.333'
b'0.7647705078125',b'0.00604248046875',b'0.63519287109375',b'0.10791015625',b'3.1416015625',b'49883',b'\x01\x01\x00\x02a',b'50088',b'946684860.433'
b'0.763671875',b'0.00848388671875',b'0.63629150390625',b'0.1090087890625',b'3.1416015625',b'49983',b'\x01\x01\x00\x02a',b'50088',b'946684860.533'
b'0.76153564453125',b'0.0087890625',b'0.638916015625',b'0.10821533203125',b'3.1416015625',b'50082',b'\x01\x01\x00\x02a',b'50088',b'946684860.632'
b'0.759765625',b'0.00994873046875',b'0.64166259765625',b'0.1048583984375',b'3.1416015625',b'50183',b'\x01\x01\x00\x02a',b'50088',b'946684861.233'
b'0.76031494140625',b'0.0142822265625',b'0.6416015625',b'0.10064697265625',b'3.1416015625',b'50282',b'\x01\x01\x00\x02a',b'50088',b'946684861.332'
b'0.75823974609375',b'0.0177001953125',b'0.6444091796875',b'0.09722900390625',b'3.1416015625',b'50382',b'\x01\x01\x00\x02a',b'50088',b'946684861.432'
b'0.7548828125',b'0.01971435546875',b'0.64874267578125',b'0.09429931640625',b'3.1416015625',b'50482',b'\x01\x01\x00\x02a',b'50088',b'946684861.532'
b'0.75128173828125',b'0.0191650390625',b'0.65301513671875',b'0.09393310546875',b'3.1416015625',b'50582',b'\x01\x01\x00\x02a',b'50088',b'946684861.632'
b'0.74725341796875',b'0.01806640625',b'0.6573486328125',b'0.09576416015625',b'3.1416015625',b'50682',b'\x01\x01\x00\x02a',b'50088',b'946684861.232'
b'0.745361328125',b'0.0191650390625',b'0.65936279296875',b'0.096435546875',b'3.1416015625',b'50781',b'\x01\x01\x00\x02a',b'50088',b'946684861.331'
b'0.74609375',b'0.0208740234375',b'0.6583251953125',b'0.09747314453125',b'3.1416015625',b'50881',b'\x01\x01\x00\x02a',b'51067',b'946684861.431'
b'0.7476806640625',b'0.0140380859375',b'0.65576171875',b'0.10357666015625',b'3.1416015625',b'50981',b'\x01\x01\x00\x02a',b'51067',b'946684861.531'
b'0.74871826171875',b'0.0064697265625',b'0.65399169921875',b'0.10797119140625',b'3.1416015625',b'51081',b'\x01\x01\x00\x02a',b'51067',b'946684861.631'
b'0.75079345703125',b'0.00323486328125',b'0.65130615234375',b'0.1099853515625',b'3.1416015625',b'51180',b'\x01\x01\x00\x02a',b'51067',b'946684862.23'
b'0.752685546875',b'-0.0013427734375',b'0.64886474609375',b'0.11151123046875',b'3.1416015625',b'51280',b'\x01\x01\x00\x02a',b'51067',b'946684862.33'
b'0.7537841796875',b'-0.0045166015625',b'0.647705078125',b'0.11083984375',b'3.1416015625',b'51381',b'\x01\x01\x00\x02a',b'51067',b'946684862.431'
