quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'0.0'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684803.879'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684803.879'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684803.879'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684803.879'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684803.879'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684803.379'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684803.379'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684803.379'
b'0.609130859375',b'0.03955078125',b'0.7908935546875',b'0.04351806640625',b'3.1416015625',b'22793',b'',b'0',b'946684826.172'
b'0.60906982421875',b'0.03961181640625',b'0.79095458984375',b'0.0435791015625',b'3.1416015625',b'22880',b'',b'0',b'946684826.259'
b'0.6090087890625',b'0.0396728515625',b'0.79095458984375',b'0.0435791015625',b'3.1416015625',b'22980',b'',b'0',b'946684826.859'
b'0.6090087890625',b'0.0396728515625',b'0.79095458984375',b'0.0435791015625',b'3.1416015625',b'23080',b'',b'0',b'946684826.959'
b'0.60894775390625',b'0.0396728515625',b'0.791015625',b'0.0435791015625',b'3.1416015625',b'23181',b'',b'0',b'946684827.06'
b'0.60888671875',b'0.0396728515625',b'0.79107666015625',b'0.04351806640625',b'3.1416015625',b'23280',b'[\x02\x00\x03\x04',b'23420',b'946684827.159'
b'0.60888671875',b'0.0396728515625',b'0.79107666015625',b'0.04351806640625',b'3.1416015625',b'23380',b'[\x02\x00\x03\x04',b'23420',b'946684827.259'
b'0.60888671875',b'0.03961181640625',b'0.79107666015625',b'0.04351806640625',b'3.1416015625',b'23480',b'[\x02\x00\x03\x04',b'23420',b'946684827.859'
b'0.60888671875',b'0.0396728515625',b'0.79107666015625',b'0.04351806640625',b'3.1416015625',b'23580',b'[\x02\x00\x03\x04',b'23420',b'946684827.959'
b'0.60888671875',b'0.03973388671875',b'0.79107666015625',b'0.04351806640625',b'3.1416015625',b'23680',b'[\x02\x00\x03\x04',b'23420',b'946684828.059'
b'0.60888671875',b'0.03973388671875',b'0.79107666015625',b'0.0435791015625',b'3.1416015625',b'23780',b'[\x02\x00\x03\x04',b'23420',b'946684828.159'
b'0.60888671875',b'0.03973388671875',b'0.79107666015625',b'0.0435791015625',b'3.1416015625',b'23880',b'[\x02\x00\x03\x04',b'23420',b'946684828.259'
b'0.60888671875',b'0.03973388671875',b'0.79107666015625',b'0.0435791015625',b'3.1416015625',b'23980',b'[\x02\x00\x03\x04',b'23420',b'946684827.859'
b'0.60888671875',b'0.03973388671875',b'0.79107666015625',b'0.0435791015625',b'3.1416015625',b'24080',b'[\x02\x00\x03\x04',b'23420',b'946684827.959'
b'0.60888671875',b'0.03973388671875',b'0.79107666015625',b'0.04351806640625',b'3.1416015625',b'24180',b'[\x02\x00\x03\x04',b'23420',b'946684828.059'
b'0.60888671875',b'0.0396728515625',b'0.79107666015625',b'0.04351806640625',b'3.1416015625',b'24280',b'M\x02\x00\x06\x0f',b'24409',b'946684828.159'
b'0.60888671875',b'0.0396728515625',b'0.79107666015625',b'0.04351806640625',b'3.1416015625',b'24381',b'M\x02\x00\x06\x0f',b'24409',b'946684828.26'
b'0.60888671875',b'0.0396728515625',b'0.79107666015625',b'0.04351806640625',b'3.1416015625',b'24480',b'M\x02\x00\x06\x0f',b'24409',b'946684828.859'
b'0.60894775390625',b'0.0396728515625',b'0.791015625',b'0.04351806640625',b'3.1416015625',b'24580',b'M\x02\x00\x06\x0f',b'24409',b'946684828.959'
b'0.6090087890625',b'0.0396728515625',b'0.791015625',b'0.04351806640625',b'3.1416015625',b'24680',b'M\x02\x00\x06\x0f',b'24409',b'946684829.059'
b'0.60894775390625',b'0.0396728515625',b'0.791015625',b'0.04351806640625',b'3.1416015625',b'24780',b'M\x02\x00\x06\x0f',b'24409',b'946684829.159'
b'0.60894775390625',b'0.0396728515625',b'0.791015625',b'0.04351806640625',b'3.1416015625',b'24880',b'M\x02\x00\x06\x0f',b'24409',b'946684829.259'
b'0.60894775390625',b'0.0396728515625',b'0.791015625',b'0.04345703125',b'3.1416015625',b'24981',b'M\x02\x00\x06\x0f',b'24409',b'946684828.86'
b'0.60894775390625',b'0.03961181640625',b'0.791015625',b'0.04339599609375',b'3.1416015625',b'25080',b'M\x02\x00\x06\x0f',b'24409',b'946684828.959'
b'0.6090087890625',b'0.03961181640625',b'0.791015625',b'0.04339599609375',b'3.1416015625',b'25180',b'M\x02\x00\x06\x0f',b'24409',b'946684829.059'
b'0.60894775390625',b'0.03955078125',b'0.791015625',b'0.04345703125',b'3.1416015625',b'25280',b'7\x04\x00\x06#',b'25400',b'946684829.159'
b'0.60888671875',b'0.03961181640625',b'0.79107666015625',b'0.04345703125',b'3.1416015625',b'25380',b'7\x04\x00\x06#',b'25400',b'946684829.259'
b'0.60888671875',b'0.03961181640625',b'0.79107666015625',b'0.04345703125',b'3.1416015625',b'25481',b'7\x04\x00\x06#',b'25400',b'946684829.86'
b'0.60882568359375',b'0.03955078125',b'0.7911376953125',b'0.04351806640625',b'3.1416015625',b'25581',b'7\x04\x00\x06#',b'25400',b'946684829.96'
b'0.6087646484375',b'0.03955078125',b'0.79119873046875',b'0.04351806640625',b'3.1416015625',b'25680',b'7\x04\x00\x06#',b'25400',b'946684830.059'
b'0.6087646484375',b'0.03955078125',b'0.79119873046875',b'0.04351806640625',b'3.1416015625',b'25781',b'7\x04\x00\x06#',b'25400',b'946684830.16'
b'0.60870361328125',b'0.03955078125',b'0.79119873046875',b'0.04351806640625',b'3.1416015625',b'25880',b'7\x04\x00\x06#',b'25400',b'946684830.259'
b'0.60870361328125',b'0.03948974609375',b'0.79119873046875',b'0.0435791015625',b'3.1416015625',b'25980',b'7\x04\x00\x06#',b'25400',b'946684829.859'
b'0.60882568359375',b'0.03955078125',b'0.7911376953125',b'0.0435791015625',b'3.1416015625',b'26081',b'7\x04\x00\x06#',b'25400',b'946684829.96'
b'0.60882568359375',b'0.03955078125',b'0.7911376953125',b'0.0435791015625',b'3.1416015625',b'26180',b'\x1e\x04\x00\x06<',b'26394',b'946684830.059'
b'0.60882568359375',b'0.03955078125',b'0.7911376953125',b'0.0435791015625',b'3.1416015625',b'26281',b'\x1e\x04\x00\x06<',b'26394',b'946684830.16'
b'0.60882568359375',b'0.03955078125',b'0.79107666015625',b'0.0435791015625',b'3.1416015625',b'26380',b'\x1e\x04\x00\x06<',b'26394',b'946684830.259'
b'0.60882568359375',b'0.03955078125',b'0.79107666015625',b'0.0435791015625',b'3.1416015625',b'26480',b'\x1e\x04\x00\x06<',b'26394',b'946684830.859'
b'0.60888671875',b'0.03955078125',b'0.79107666015625',b'0.0435791015625',b'3.1416015625',b'26580',b'\x1e\x04\x00\x06<',b'26394',b'946684830.959'
b'0.60888671875',b'0.03961181640625',b'0.79107666015625',b'0.04364013671875',b'3.1416015625',b'26680',b'\x1e\x04\x00\x06<',b'26394',b'946684831.059'
b'0.60894775390625',b'0.03961181640625',b'0.791015625',b'0.0435791015625',b'3.1416015625',b'26781',b'\x1e\x04\x00\x06<',b'26394',b'946684831.16'
b'0.60894775390625',b'0.03955078125',b'0.791015625',b'0.0435791015625',b'3.1416015625',b'26880',b'\x1e\x04\x00\x06<',b'26394',b'946684831.259'
b'0.6090087890625',b'0.03955078125',b'0.79095458984375',b'0.0435791015625',b'3.1416015625',b'26980',b'\x1e\x04\x00\x06<',b'26394',b'946684831.859'
b'0.6090087890625',b'0.03955078125',b'0.791015625',b'0.0435791015625',b'3.1416015625',b'27081',b'\x1e\x04\x00\x06<',b'26394',b'946684831.96'
b'0.6090087890625',b'0.03961181640625',b'0.79095458984375',b'0.04351806640625',b'3.1416015625',b'27180',b'\x0e\x03\x00\x04O',b'27386',b'946684832.059'
b'0.60894775390625',b'0.03961181640625',b'0.791015625',b'0.0435791015625',b'3.1416015625',b'27281',b'\x0e\x03\x00\x04O',b'27386',b'946684832.16'
b'0.60894775390625',b'0.0396728515625',b'0.791015625',b'0.0435791015625',b'3.1416015625',b'27381',b'\x0e\x03\x00\x04O',b'27386',b'946684832.26'
b'0.60894775390625',b'0.0396728515625',b'0.791015625',b'0.04364013671875',b'3.1416015625',b'27480',b'\x0e\x03\x00\x04O',b'27386',b'946684831.859'
b'0.60894775390625',b'0.03973388671875',b'0.791015625',b'0.0435791015625',b'3.1416015625',b'27581',b'\x0e\x03\x00\x04O',b'27386',b'946684831.96'
b'0.60894775390625',b'0.039794921875',b'0.791015625',b'0.04364013671875',b'3.1416015625',b'27680',b'\x0e\x03\x00\x04O',b'27386',b'946684832.059'
b'0.60894775390625',b'0.03985595703125',b'0.791015625',b'0.0435791015625',b'3.1416015625',b'27781',b'\x0e\x03\x00\x04O',b'27386',b'946684832.16'
b'0.6090087890625',b'0.039794921875',b'0.791015625',b'0.0435791015625',b'3.1416015625',b'27881',b'\x0e\x03\x00\x04O',b'27386',b'946684832.26'
b'0.6090087890625',b'0.039794921875',b'0.79095458984375',b'0.0435791015625',b'3.1416015625',b'27980',b'\x0e\x03\x00\x04O',b'27386',b'946684832.859'
b'0.6090087890625',b'0.03985595703125',b'0.79095458984375',b'0.0435791015625',b'3.1416015625',b'28081',b'\x0e\x03\x00\x04O',b'27386',b'946684832.96'
b'0.60906982421875',b'0.03985595703125',b'0.7908935546875',b'0.04351806640625',b'3.1416015625',b'28180',b'\x06\x02\x00\x02Z',b'28374',b'946684833.059'
b'0.609130859375',b'0.039794921875',b'0.79083251953125',b'0.04351806640625',b'3.1416015625',b'28280',b'\x06\x02\x00\x02Z',b'28374',b'946684833.159'
b'0.60919189453125',b'0.039794921875',b'0.79083251953125',b'0.04345703125',b'3.1416015625',b'28381',b'\x06\x02\x00\x02Z',b'28374',b'946684833.26'
b'0.6092529296875',b'0.03973388671875',b'0.790771484375',b'0.04345703125',b'3.1416015625',b'28480',b'\x06\x02\x00\x02Z',b'28374',b'946684832.859'
b'0.6092529296875',b'0.03973388671875',b'0.790771484375',b'0.04351806640625',b'3.1416015625',b'28581',b'\x06\x02\x00\x02Z',b'28374',b'946684832.96'
b'0.60919189453125',b'0.0396728515625',b'0.79083251953125',b'0.04351806640625',b'3.1416015625',b'28681',b'\x06\x02\x00\x02Z',b'28374',b'946684833.06'
b'0.609130859375',b'0.0396728515625',b'0.7908935546875',b'0.04345703125',b'3.1416015625',b'28781',b'\x06\x02\x00\x02Z',b'28374',b'946684833.16'
b'0.609130859375',b'0.03973388671875',b'0.7908935546875',b'0.04345703125',b'3.1416015625',b'28881',b'\x06\x02\x00\x02Z',b'28374',b'946684833.26'
b'0.609130859375',b'0.03961181640625',b'0.7908935546875',b'0.04345703125',b'3.1416015625',b'29081',b'\x06\x02\x00\x02Z',b'28374',b'946684833.96'
b'0.60919189453125',b'0.03961181640625',b'0.79083251953125',b'0.04345703125',b'3.1416015625',b'29181',b'\x03\x01\x00\x02^',b'29366',b'946684834.06'
b'0.60919189453125',b'0.03961181640625',b'0.79083251953125',b'0.04345703125',b'3.1416015625',b'29281',b'\x03\x01\x00\x02^',b'29366',b'946684834.16'
b'0.609130859375',b'0.03955078125',b'0.7908935546875',b'0.04345703125',b'3.1416015625',b'29381',b'\x03\x01\x00\x02^',b'29366',b'946684834.26'
b'0.609130859375',b'0.03955078125',b'0.7908935546875',b'0.04345703125',b'3.1416015625',b'29481',b'\x03\x01\x00\x02^',b'29366',b'946684834.36'
b'0.60919189453125',b'0.03961181640625',b'0.79083251953125',b'0.04345703125',b'3.1416015625',b'29581',b'\x03\x01\x00\x02^',b'29366',b'946684834.96'
b'0.609130859375',b'0.03961181640625',b'0.7908935546875',b'0.04351806640625',b'3.1416015625',b'29681',b'\x03\x01\x00\x02^',b'29366',b'946684835.06'
b'0.60919189453125',b'0.03955078125',b'0.79083251953125',b'0.04351806640625',b'3.1416015625',b'29780',b'\x03\x01\x00\x02^',b'29366',b'946684835.159'
b'0.60919189453125',b'0.03955078125',b'0.79083251953125',b'0.04351806640625',b'3.1416015625',b'29881',b'\x03\x01\x00\x02^',b'29366',b'946684835.26'
b'0.6092529296875',b'0.03955078125',b'0.79083251953125',b'0.04351806640625',b'3.1416015625',b'29981',b'\x03\x01\x00\x02^',b'29366',b'946684835.36'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'30081',b'\x03\x01\x00\x02^',b'29366',b'946684834.96'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'30181',b'\x01\x01\x00\x02`',b'30357',b'946684835.06'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'30281',b'\x01\x01\x00\x02`',b'30357',b'946684835.16'
b'0.6092529296875',b'0.03961181640625',b'0.79083251953125',b'0.04364013671875',b'3.1416015625',b'30381',b'\x01\x01\x00\x02`',b'30357',b'946684835.26'
b'0.60919189453125',b'0.03948974609375',b'0.79083251953125',b'0.04364013671875',b'3.1416015625',b'30481',b'\x01\x01\x00\x02`',b'30357',b'946684835.36'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'30580',b'\x01\x01\x00\x02`',b'30357',b'946684835.959'
b'0.60931396484375',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'30681',b'\x01\x01\x00\x02`',b'30357',b'946684836.06'
b'0.60931396484375',b'0.03955078125',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'30781',b'\x01\x01\x00\x02`',b'30357',b'946684836.16'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'30881',b'\x01\x01\x00\x02`',b'30357',b'946684836.26'
b'0.6092529296875',b'0.0396728515625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'30981',b'\x01\x01\x00\x02`',b'30357',b'946684836.36'
b'0.60931396484375',b'0.03961181640625',b'0.79071044921875',b'0.043701171875',b'3.1416015625',b'31081',b'\x01\x01\x00\x02`',b'31348',b'946684835.96'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684804.879'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'31181',b'\x01\x01\x00\x02`',b'31348',b'946684836.06'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'31281',b'\x01\x01\x00\x02`',b'31348',b'946684836.16'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'31381',b'\x01\x01\x00\x02`',b'31348',b'946684836.26'
b'0.60931396484375',b'0.0396728515625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'31481',b'\x01\x01\x00\x02`',b'31348',b'946684836.86'
b'0.60931396484375',b'0.0396728515625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'31581',b'\x01\x01\x00\x02`',b'31348',b'946684836.96'
b'0.60931396484375',b'0.0396728515625',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'31681',b'\x01\x01\x00\x02`',b'31348',b'946684837.06'
b'0.60931396484375',b'0.03961181640625',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'31781',b'\x01\x01\x00\x02`',b'31348',b'946684837.16'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'31881',b'\x01\x01\x00\x02`',b'31348',b'946684837.26'
b'0.6092529296875',b'0.03948974609375',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'31981',b'\x01\x01\x00\x02`',b'31348',b'946684837.86'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'32081',b'\x01\x01\x00\x02`',b'32339',b'946684837.96'
b'0.60931396484375',b'0.0396728515625',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'32182',b'\x01\x01\x00\x02`',b'32339',b'946684838.061'
b'0.6092529296875',b'0.0396728515625',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'32281',b'\x01\x01\x00\x02`',b'32339',b'946684838.16'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'32381',b'\x01\x01\x00\x02`',b'32339',b'946684838.26'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.04351806640625',b'3.1416015625',b'32481',b'\x01\x01\x00\x02`',b'32339',b'946684837.86'
b'0.60919189453125',b'0.03955078125',b'0.79083251953125',b'0.0435791015625',b'3.1416015625',b'32681',b'\x01\x01\x00\x02`',b'32339',b'946684838.06'
b'0.60919189453125',b'0.03955078125',b'0.79083251953125',b'0.04364013671875',b'3.1416015625',b'32781',b'\x01\x01\x00\x02`',b'32339',b'946684838.16'
b'0.609130859375',b'0.03948974609375',b'0.7908935546875',b'0.04364013671875',b'3.1416015625',b'32881',b'\x01\x01\x00\x02`',b'32339',b'946684838.26'
b'0.609130859375',b'0.03948974609375',b'0.7908935546875',b'0.0435791015625',b'3.1416015625',b'32981',b'\x01\x01\x00\x02`',b'32339',b'946684838.36'
b'0.60906982421875',b'0.03948974609375',b'0.79095458984375',b'0.0435791015625',b'3.1416015625',b'33081',b'\x01\x01\x00\x02`',b'32339',b'946684838.96'
b'0.60906982421875',b'0.03955078125',b'0.7908935546875',b'0.04351806640625',b'3.1416015625',b'33181',b'\x01\x01\x00\x02`',b'33331',b'946684839.06'
b'0.609130859375',b'0.03961181640625',b'0.7908935546875',b'0.04345703125',b'3.1416015625',b'33281',b'\x01\x01\x00\x02`',b'33331',b'946684839.16'
b'0.60906982421875',b'0.03955078125',b'0.7908935546875',b'0.04351806640625',b'3.1416015625',b'33381',b'\x01\x01\x00\x02`',b'33331',b'946684839.26'
b'0.609130859375',b'0.03955078125',b'0.7908935546875',b'0.04351806640625',b'3.1416015625',b'33481',b'\x01\x01\x00\x02`',b'33331',b'946684839.36'
b'0.60919189453125',b'0.03955078125',b'0.79083251953125',b'0.04351806640625',b'3.1416015625',b'33581',b'\x01\x01\x00\x02`',b'33331',b'946684838.96'
b'0.609130859375',b'0.03955078125',b'0.7908935546875',b'0.0435791015625',b'3.1416015625',b'33681',b'\x01\x01\x00\x02`',b'33331',b'946684839.06'
b'0.609130859375',b'0.03961181640625',b'0.79083251953125',b'0.0435791015625',b'3.1416015625',b'33781',b'\x01\x01\x00\x02`',b'33331',b'946684839.16'
b'0.609130859375',b'0.0396728515625',b'0.79083251953125',b'0.0435791015625',b'3.1416015625',b'33881',b'\x01\x01\x00\x02`',b'33331',b'946684839.26'
b'0.609130859375',b'0.03973388671875',b'0.79083251953125',b'0.0435791015625',b'3.1416015625',b'33981',b'\x01\x01\x00\x02`',b'33331',b'946684839.36'
b'0.609130859375',b'0.03973388671875',b'0.7908935546875',b'0.0435791015625',b'3.1416015625',b'34081',b'\x01\x01\x00\x02a',b'34325',b'946684839.96'
b'0.609130859375',b'0.0396728515625',b'0.79083251953125',b'0.0435791015625',b'3.1416015625',b'34181',b'\x01\x01\x00\x02a',b'34325',b'946684840.06'
b'0.6092529296875',b'0.0396728515625',b'0.790771484375',b'0.04351806640625',b'3.1416015625',b'34381',b'\x01\x01\x00\x02a',b'34325',b'946684840.26'
b'0.60919189453125',b'0.0396728515625',b'0.79083251953125',b'0.04351806640625',b'3.1416015625',b'34281',b'\x01\x01\x00\x02a',b'34325',b'946684840.16'
b'0.60931396484375',b'0.0396728515625',b'0.790771484375',b'0.04351806640625',b'3.1416015625',b'34482',b'\x01\x01\x00\x02a',b'34325',b'946684840.361'
b'0.60943603515625',b'0.03961181640625',b'0.7906494140625',b'0.04345703125',b'3.1416015625',b'34681',b'\x01\x01\x00\x02a',b'34325',b'946684841.06'
b'0.609375',b'0.0396728515625',b'0.79071044921875',b'0.04345703125',b'3.1416015625',b'34581',b'\x01\x01\x00\x02a',b'34325',b'946684840.96'
b'0.6094970703125',b'0.03961181640625',b'0.79058837890625',b'0.04345703125',b'3.1416015625',b'34781',b'\x01\x01\x00\x02a',b'34325',b'946684841.16'
b'0.60955810546875',b'0.03961181640625',b'0.79058837890625',b'0.04345703125',b'3.1416015625',b'34881',b'\x01\x01\x00\x02a',b'34325',b'946684841.26'
b'0.6094970703125',b'0.03961181640625',b'0.79058837890625',b'0.04351806640625',b'3.1416015625',b'34982',b'\x01\x01\x00\x02a',b'34325',b'946684841.361'
b'0.60943603515625',b'0.03961181640625',b'0.7906494140625',b'0.0435791015625',b'3.1416015625',b'35081',b'\x01\x01\x00\x02a',b'35325',b'946684840.96'
b'0.60943603515625',b'0.0396728515625',b'0.7906494140625',b'0.0435791015625',b'3.1416015625',b'35181',b'\x01\x01\x00\x02a',b'35325',b'946684841.06'
b'0.60943603515625',b'0.0396728515625',b'0.7906494140625',b'0.04364013671875',b'3.1416015625',b'35281',b'\x01\x01\x00\x02a',b'35325',b'946684841.16'
b'0.60943603515625',b'0.0396728515625',b'0.7906494140625',b'0.0435791015625',b'3.1416015625',b'35381',b'\x01\x01\x00\x02a',b'35325',b'946684841.26'
b'0.609375',b'0.0396728515625',b'0.7906494140625',b'0.04364013671875',b'3.1416015625',b'35482',b'\x01\x01\x00\x02a',b'35325',b'946684841.361'
b'0.60943603515625',b'0.0396728515625',b'0.7906494140625',b'0.04364013671875',b'3.1416015625',b'35581',b'\x01\x01\x00\x02a',b'35325',b'946684841.96'
b'0.609375',b'0.03961181640625',b'0.7906494140625',b'0.04364013671875',b'3.1416015625',b'35681',b'\x01\x01\x00\x02a',b'35325',b'946684842.06'
b'0.609375',b'0.03955078125',b'0.79071044921875',b'0.04364013671875',b'3.1416015625',b'35782',b'\x01\x01\x00\x02a',b'35325',b'946684842.161'
b'0.609375',b'0.03955078125',b'0.79071044921875',b'0.04364013671875',b'3.1416015625',b'35881',b'\x01\x01\x00\x02a',b'35325',b'946684842.26'
b'0.609375',b'0.03955078125',b'0.7906494140625',b'0.04364013671875',b'3.1416015625',b'35982',b'\x01\x01\x00\x02a',b'35325',b'946684842.361'
b'0.609375',b'0.03955078125',b'0.79071044921875',b'0.04364013671875',b'3.1416015625',b'36082',b'\x01\x01\x00\x02a',b'36315',b'946684841.961'
b'0.609375',b'0.03955078125',b'0.79071044921875',b'0.04364013671875',b'3.1416015625',b'36281',b'\x01\x01\x00\x02a',b'36315',b'946684842.16'
b'0.609375',b'0.03948974609375',b'0.79071044921875',b'0.0435791015625',b'3.1416015625',b'36381',b'\x01\x01\x00\x02a',b'36315',b'946684842.26'
b'0.60931396484375',b'0.03948974609375',b'0.79071044921875',b'0.0435791015625',b'3.1416015625',b'36481',b'\x01\x01\x00\x02a',b'36315',b'946684842.36'
b'0.60931396484375',b'0.03948974609375',b'0.79071044921875',b'0.0435791015625',b'3.1416015625',b'36581',b'\x01\x01\x00\x02a',b'36315',b'946684842.46'
b'0.60931396484375',b'0.03948974609375',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'36681',b'\x01\x01\x00\x02a',b'36315',b'946684843.06'
b'0.60931396484375',b'0.03948974609375',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'36782',b'\x01\x01\x00\x02a',b'36315',b'946684843.161'
b'0.60931396484375',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'36881',b'\x01\x01\x00\x02a',b'36315',b'946684843.26'
b'0.60931396484375',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'36981',b'\x01\x01\x00\x02a',b'36315',b'946684843.36'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'37081',b'\x01\x01\x00\x02a',b'37306',b'946684843.46'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'37181',b'\x01\x01\x00\x02a',b'37306',b'946684844.06'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'37282',b'\x01\x01\x00\x02a',b'37306',b'946684844.161'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'37381',b'\x01\x01\x00\x02a',b'37306',b'946684844.26'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'37481',b'\x01\x01\x00\x02a',b'37306',b'946684844.36'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'37582',b'\x01\x01\x00\x02a',b'37306',b'946684844.461'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'37681',b'\x01\x01\x00\x02a',b'37306',b'946684844.06'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'37782',b'\x01\x01\x00\x02a',b'37306',b'946684844.161'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'37881',b'\x01\x01\x00\x02a',b'37306',b'946684844.26'
b'0.6092529296875',b'0.03948974609375',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'37981',b'\x01\x01\x00\x02a',b'37306',b'946684844.36'
b'0.6092529296875',b'0.03948974609375',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'38081',b'\x01\x01\x00\x02a',b'38297',b'946684844.46'
b'0.6092529296875',b'0.03948974609375',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'38181',b'\x01\x01\x00\x02a',b'38297',b'946684845.06'
b'0.6092529296875',b'0.03948974609375',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'38281',b'\x01\x01\x00\x02a',b'38297',b'946684845.16'
b'0.60919189453125',b'0.03948974609375',b'0.79083251953125',b'0.0435791015625',b'3.1416015625',b'38382',b'\x01\x01\x00\x02a',b'38297',b'946684845.261'
b'0.60919189453125',b'0.03948974609375',b'0.79083251953125',b'0.04364013671875',b'3.1416015625',b'38481',b'\x01\x01\x00\x02a',b'38297',b'946684845.36'
b'0.60919189453125',b'0.03955078125',b'0.79083251953125',b'0.04364013671875',b'3.1416015625',b'38582',b'\x01\x01\x00\x02a',b'38297',b'946684845.461'
b'0.60919189453125',b'0.03955078125',b'0.79083251953125',b'0.04364013671875',b'3.1416015625',b'38681',b'\x01\x01\x00\x02a',b'38297',b'946684845.06'
b'0.60919189453125',b'0.03961181640625',b'0.79083251953125',b'0.043701171875',b'3.1416015625',b'38782',b'\x01\x01\x00\x02a',b'38297',b'946684845.161'
b'0.60919189453125',b'0.03961181640625',b'0.79083251953125',b'0.043701171875',b'3.1416015625',b'38882',b'\x01\x01\x00\x02a',b'38297',b'946684845.261'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'38981',b'\x01\x01\x00\x02a',b'38297',b'946684845.36'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.043701171875',b'3.1416015625',b'39083',b'\x01\x01\x00\x02a',b'39289',b'946684845.462'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'39181',b'\x01\x01\x00\x02a',b'39289',b'946684846.06'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'39281',b'\x01\x01\x00\x02a',b'39289',b'946684846.16'
