quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'-0.53363037109375',b'-0.56494140625',b'-0.44378662109375',b'0.44622802734375',b'3.1416015625',b'25550',b'\x04\x04\x00\x16F',b'24894',b'946684831.168'
b'-0.54925537109375',b'-0.5364990234375',b'-0.46527099609375',b'0.4404296875',b'3.1416015625',b'25649',b'\x03\x04\x00-0',b'25873',b'946684831.267'
b'-0.57220458984375',b'-0.49462890625',b'-0.496826171875',b'0.425537109375',b'3.1416015625',b'25749',b'\x03\x04\x00-0',b'25873',b'946684831.367'
b'-0.58154296875',b'-0.49224853515625',b'-0.51007080078125',b'0.39910888671875',b'3.1416015625',b'25849',b'\x03\x04\x00-0',b'25873',b'946684831.467'
b'-0.5638427734375',b'-0.50762939453125',b'-0.51702880859375',b'0.3963623046875',b'3.1416015625',b'25949',b'\x03\x04\x00-0',b'25873',b'946684831.567'
b'-0.53863525390625',b'-0.53460693359375',b'-0.514404296875',b'0.39935302734375',b'3.1416015625',b'26048',b'\x03\x04\x00-0',b'25873',b'946684831.166'
b'-0.5184326171875',b'-0.5582275390625',b'-0.5103759765625',b'0.39886474609375',b'3.1416015625',b'26149',b'\x03\x04\x00-0',b'25873',b'946684831.267'
b'-0.5028076171875',b'-0.57025146484375',b'-0.50347900390625',b'0.4105224609375',b'3.1416015625',b'26249',b'\x03\x04\x00-0',b'25873',b'946684831.367'
b'-0.49114990234375',b'-0.594970703125',b'-0.49542236328125',b'0.39910888671875',b'3.1416015625',b'26348',b'\x03\x04\x00-0',b'25873',b'946684831.466'
b'-0.4818115234375',b'-0.605712890625',b'-0.50421142578125',b'0.38311767578125',b'3.1416015625',b'26448',b'\x03\x04\x00-0',b'25873',b'946684831.566'
b'-0.49053955078125',b'-0.602783203125',b'-0.50250244140625',b'0.3787841796875',b'3.1416015625',b'26547',b'\x03\x04\x00-0',b'25873',b'946684832.165'
b'-0.4952392578125',b'-0.59503173828125',b'-0.50482177734375',b'0.3818359375',b'3.1416015625',b'26648',b'\x03\x03\x00E\x19',b'26858',b'946684832.266'
b'-0.50341796875',b'-0.57879638671875',b'-0.5015869140625',b'0.39990234375',b'3.1416015625',b'26747',b'\x03\x03\x00E\x19',b'26858',b'946684832.365'
b'-0.5185546875',b'-0.5489501953125',b'-0.51348876953125',b'0.40753173828125',b'3.1416015625',b'26847',b'\x03\x03\x00E\x19',b'26858',b'946684832.465'
b'-0.51806640625',b'-0.5450439453125',b'-0.52197265625',b'0.402587890625',b'3.1416015625',b'26947',b'\x03\x03\x00E\x19',b'26858',b'946684832.565'
b'-0.51611328125',b'-0.54681396484375',b'-0.5281982421875',b'0.39453125',b'3.1416015625',b'27047',b'\x03\x03\x00E\x19',b'26858',b'946684832.165'
b'-0.5130615234375',b'-0.54931640625',b'-0.5306396484375',b'0.3917236328125',b'3.1416015625',b'27147',b'\x03\x03\x00E\x19',b'26858',b'946684832.265'
b'-0.5125732421875',b'-0.54864501953125',b'-0.52496337890625',b'0.40093994140625',b'3.1416015625',b'27246',b'\x03\x03\x00E\x19',b'26858',b'946684832.364'
b'-0.5128173828125',b'-0.55072021484375',b'-0.51678466796875',b'0.408203125',b'3.1416015625',b'27346',b'\x03\x03\x00E\x19',b'26858',b'946684832.464'
b'-0.51507568359375',b'-0.56207275390625',b'-0.5103759765625',b'0.39788818359375',b'3.1416015625',b'27446',b'\x03\x03\x00E\x19',b'26858',b'946684832.564'
b'-0.51971435546875',b'-0.56781005859375',b'-0.51422119140625',b'0.37823486328125',b'3.1416015625',b'27546',b'\x02\x02\x00U\x0b',b'27831',b'946684833.164'
b'-0.5357666015625',b'-0.5631103515625',b'-0.5234375',b'0.34912109375',b'3.1416015625',b'27645',b'\x02\x02\x00U\x0b',b'27831',b'946684833.263'
b'-0.55816650390625',b'-0.536865234375',b'-0.5321044921875',b'0.34210205078125',b'3.1416015625',b'27746',b'\x02\x02\x00U\x0b',b'27831',b'946684833.364'
b'-0.58123779296875',b'-0.5081787109375',b'-0.5396728515625',b'0.33563232421875',b'3.1416015625',b'27845',b'\x02\x02\x00U\x0b',b'27831',b'946684833.463'
b'-0.590576171875',b'-0.48187255859375',b'-0.55413818359375',b'0.33465576171875',b'3.1416015625',b'27945',b'\x02\x02\x00U\x0b',b'27831',b'946684833.563'
b'-0.574951171875',b'-0.4962158203125',b'-0.56005859375',b'0.3309326171875',b'3.1416015625',b'28145',b'\x02\x02\x00U\x0b',b'27831',b'946684834.263'
b'-0.56158447265625',b'-0.5078125',b'-0.5606689453125',b'0.33526611328125',b'3.1416015625',b'28244',b'\x02\x02\x00U\x0b',b'27831',b'946684834.362'
b'-0.55206298828125',b'-0.5089111328125',b'-0.55950927734375',b'0.35107421875',b'3.1416015625',b'28344',b'\x02\x02\x00U\x0b',b'27831',b'946684834.462'
b'-0.55615234375',b'-0.51568603515625',b'-0.54412841796875',b'0.35870361328125',b'3.1416015625',b'28444',b'\x02\x02\x00U\x0b',b'27831',b'946684834.562'
b'-0.5537109375',b'-0.5277099609375',b'-0.54193115234375',b'0.3482666015625',b'3.1416015625',b'28544',b'\x02\x02\x00U\x0b',b'27831',b'946684834.662'
b'-0.5478515625',b'-0.541259765625',b'-0.54571533203125',b'0.330322265625',b'3.1416015625',b'28644',b'\x01\x02\x00\\\x05',b'28811',b'946684834.262'
b'-0.5374755859375',b'-0.55316162109375',b'-0.55401611328125',b'0.3133544921875',b'3.1416015625',b'28743',b'\x01\x02\x00\\\x05',b'28811',b'946684834.361'
b'-0.53997802734375',b'-0.56072998046875',b'-0.54766845703125',b'0.3067626953125',b'3.1416015625',b'28843',b'\x01\x02\x00\\\x05',b'28811',b'946684834.461'
b'-0.53485107421875',b'-0.5540771484375',b'-0.55096435546875',b'0.3214111328125',b'3.1416015625',b'28944',b'\x01\x02\x00\\\x05',b'28811',b'946684834.562'
b'-0.52032470703125',b'-0.5526123046875',b'-0.5513916015625',b'0.34613037109375',b'3.1416015625',b'29043',b'\x01\x02\x00\\\x05',b'28811',b'946684834.661'
b'-0.5072021484375',b'-0.5628662109375',b'-0.54376220703125',b'0.36102294921875',b'3.1416015625',b'29142',b'\x01\x02\x00\\\x05',b'28811',b'946684835.26'
b'-0.48956298828125',b'-0.5880126953125',b'-0.52874755859375',b'0.367431640625',b'3.1416015625',b'29242',b'\x01\x02\x00\\\x05',b'28811',b'946684835.36'
b'-0.46380615234375',b'-0.60784912109375',b'-0.51300048828125',b'0.39019775390625',b'3.1416015625',b'29342',b'\x01\x02\x00\\\x05',b'28811',b'946684835.46'
b'-0.4310302734375',b'-0.61907958984375',b'-0.5003662109375',b'0.42498779296875',b'3.1416015625',b'29442',b'\x01\x02\x00\\\x05',b'28811',b'946684835.56'
b'-0.416015625',b'-0.63330078125',b'-0.4765625',b'0.44580078125',b'3.1416015625',b'29542',b'\x01\x01\x00`\x02',b'29789',b'946684836.16'
b'-0.40325927734375',b'-0.6434326171875',b'-0.46136474609375',b'0.45880126953125',b'3.1416015625',b'29642',b'\x01\x01\x00`\x02',b'29789',b'946684836.26'
b'-0.3963623046875',b'-0.654296875',b'-0.45855712890625',b'0.4522705078125',b'3.1416015625',b'29741',b'\x01\x01\x00`\x02',b'29789',b'946684836.359'
b'-0.38818359375',b'-0.668212890625',b'-0.4622802734375',b'0.4349365234375',b'3.1416015625',b'29841',b'\x01\x01\x00`\x02',b'29789',b'946684836.459'
b'-0.38482666015625',b'-0.67584228515625',b'-0.447265625',b'0.44171142578125',b'3.1416015625',b'29941',b'\x01\x01\x00`\x02',b'29789',b'946684836.559'
b'-0.37139892578125',b'-0.675048828125',b'-0.43328857421875',b'0.46759033203125',b'3.1416015625',b'30041',b'\x01\x01\x00`\x02',b'29789',b'946684836.159'
b'-0.34356689453125',b'-0.66607666015625',b'-0.4249267578125',b'0.5076904296875',b'3.1416015625',b'30141',b'\x01\x01\x00`\x02',b'29789',b'946684836.259'
b'-0.310546875',b'-0.673095703125',b'-0.412841796875',b'0.5291748046875',b'3.1416015625',b'30240',b'\x01\x01\x00`\x02',b'29789',b'946684836.358'
b'-0.310546875',b'-0.673095703125',b'-0.412841796875',b'0.5291748046875',b'3.1416015625',b'30337',b'\x01\x01\x00`\x02',b'29789',b'946684836.455'
b'-0.310546875',b'-0.673095703125',b'-0.412841796875',b'0.5291748046875',b'3.1416015625',b'30407',b'\x01\x01\x00`\x02',b'29789',b'946684836.525'
b'-0.22149658203125',b'-0.713623046875',b'-0.36962890625',b'0.55230712890625',b'3.1416015625',b'30540',b'\x01\x01\x00a\x01',b'30769',b'946684837.158'
b'-0.1890869140625',b'-0.71600341796875',b'-0.36865234375',b'0.5618896484375',b'3.1416015625',b'30639',b'\x01\x01\x00a\x01',b'30837',b'946684837.257'
b'-0.1812744140625',b'-0.72015380859375',b'-0.35528564453125',b'0.5677490234375',b'3.1416015625',b'30739',b'\x01\x01\x00a\x01',b'30924',b'946684837.357'
b'-0.18084716796875',b'-0.7220458984375',b'-0.347900390625',b'0.570068359375',b'3.1416015625',b'30927',b'\x01\x01\x00a\x01',b'30924',b'946684837.545'
b'-0.18084716796875',b'-0.7269287109375',b'-0.35198974609375',b'0.56121826171875',b'3.1416015625',b'30939',b'\x01\x01\x00a\x01',b'30924',b'946684837.557'
b'-0.17486572265625',b'-0.73236083984375',b'-0.3646240234375',b'0.54779052734375',b'3.1416015625',b'31039',b'\x01\x01\x00a\x01',b'30924',b'946684837.157'
b'-0.1839599609375',b'-0.735595703125',b'-0.36480712890625',b'0.54034423828125',b'3.1416015625',b'31138',b'\x01\x01\x00a\x01',b'30924',b'946684837.256'
b'-0.1812744140625',b'-0.740478515625',b'-0.36151123046875',b'0.53680419921875',b'3.1416015625',b'31239',b'\x01\x01\x00a\x01',b'30924',b'946684837.357'
b'-0.1812744140625',b'-0.740478515625',b'-0.36151123046875',b'0.53680419921875',b'3.1416015625',b'31340',b'\x01\x01\x00a\x01',b'30924',b'946684837.458'
b'-0.03570556640625',b'-0.76507568359375',b'-0.27154541015625',b'0.58282470703125',b'3.1416015625',b'31538',b'\x01\x01\x00a\x01',b'31751',b'946684837.656'
b'-0.0015869140625',b'-0.7723388671875',b'-0.2645263671875',b'0.57757568359375',b'3.1416015625',b'31638',b'\x01\x01\x00a\x01',b'31834',b'946684838.256'
b'0.01800537109375',b'-0.771240234375',b'-0.245361328125',b'0.58709716796875',b'3.1416015625',b'31737',b'\x01\x01\x00a\x01',b'31858',b'946684838.355'
b'0.0631103515625',b'-0.77276611328125',b'-0.22125244140625',b'0.59149169921875',b'3.1416015625',b'31861',b'\x01\x01\x00a\x01',b'31858',b'946684838.479'
b'0.084228515625',b'-0.76446533203125',b'-0.18206787109375',b'0.6126708984375',b'3.1416015625',b'31937',b'\x01\x01\x00a\x01',b'31858',b'946684838.555'
b'0.0794677734375',b'-0.7625732421875',b'-0.16143798828125',b'0.62139892578125',b'3.1416015625',b'32037',b'\x01\x01\x00a\x01',b'31858',b'946684838.655'
b'0.0697021484375',b'-0.76416015625',b'-0.1605224609375',b'0.620849609375',b'3.1416015625',b'32136',b'\x01\x01\x00a\x01',b'31858',b'946684839.254'
b'0.06292724609375',b'-0.76861572265625',b'-0.1781005859375',b'0.61114501953125',b'3.1416015625',b'32236',b'\x01\x01\x00a\x01',b'31858',b'946684839.354'
b'0.06292724609375',b'-0.76861572265625',b'-0.1781005859375',b'0.61114501953125',b'3.1416015625',b'32334',b'\x01\x01\x00a\x01',b'31858',b'946684839.452'
b'0.06292724609375',b'-0.76861572265625',b'-0.1781005859375',b'0.61114501953125',b'3.1416015625',b'32373',b'\x01\x01\x00a\x01',b'31858',b'946684839.491'
b'0.02923583984375',b'-0.77166748046875',b'-0.21148681640625',b'0.59912109375',b'3.1416015625',b'32536',b'\x01\x01\x00a\x01',b'32729',b'946684839.654'
b'0.0296630859375',b'-0.76458740234375',b'-0.204833984375',b'0.61041259765625',b'3.1416015625',b'32635',b'\x01\x01\x00a\x01',b'32729',b'946684839.253'
b'0.04833984375',b'-0.76123046875',b'-0.20172119140625',b'0.6143798828125',b'3.1416015625',b'32736',b'\x01\x01\x00a\x01',b'32729',b'946684839.354'
b'0.04833984375',b'-0.76123046875',b'-0.20172119140625',b'0.6143798828125',b'3.1416015625',b'32833',b'\x01\x01\x00a\x01',b'32729',b'946684839.451'
b'0.04833984375',b'-0.76123046875',b'-0.20172119140625',b'0.6143798828125',b'3.1416015625',b'32890',b'\x01\x01\x00a\x01',b'32729',b'946684839.508'
b'0.1414794921875',b'-0.75689697265625',b'-0.18463134765625',b'0.6107177734375',b'3.1416015625',b'33035',b'\x01\x01\x00a\x01',b'32729',b'946684839.653'
